label,phase,raceline,score,tracker_score,fastest_score,promotable,promotable_deficit,promotable_reason,passed,failed,failed_non_speed,scenario_count,scenario_failures,recovery_failures,main_failed,lap_time_est,completed_laps,progress_m,avg_progress_mps,max_steer_change,steer_reversals,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,solver_optimal_rate,solver_max_iter_rate,avg_lap_time,status,return_code,scenario_race_status,scenario_race_lap_time_est,scenario_race_avg_progress_mps,scenario_race_avg_lat_err,scenario_race_avg_vx,scenario_race_wall_collisions,scenario_race_failed_non_speed,scenario_race_speed_check_pass,scenario_avoid_single_status,scenario_avoid_single_lap_time_est,scenario_avoid_single_avg_progress_mps,scenario_avoid_single_avg_lat_err,scenario_avoid_single_avg_vx,scenario_avoid_single_wall_collisions,scenario_avoid_single_failed_non_speed,scenario_avoid_single_speed_check_pass,scenario_avoid_double_status,scenario_avoid_double_lap_time_est,scenario_avoid_double_avg_progress_mps,scenario_avoid_double_avg_lat_err,scenario_avoid_double_avg_vx,scenario_avoid_double_wall_collisions,scenario_avoid_double_failed_non_speed,scenario_avoid_double_speed_check_pass,Q_LAT,Q_HDG,Q_VEL,Q_LAT_VEL,Q_YAW,R_STEER,R_ACCEL,W_JERK,W_ACCEL_RATE,RHO,RHO_U,TOL,MAX_ITER,HORIZON,PRED_DT
L=10000+H=4200+V=48+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,11.946807,107.806,11.946807,1,0.0,,15,3,0,3,0,0,0,11.3934,17,129.153925,1.9506999999999999,0.1966,7.0,1.0961,0.274925,0.5757,0.07955,4.5,1.93525,1.6479,4.4994,2334.275,52918.8,0,0.0,3.575,0.980504,0.019496,11.3934,OK,1,OK,13.601,1.6152,0.412,1.6403,0,0,0,OK,9.1483,2.292,0.1327,2.2629,0,0,0,OK,9.2233,2.2804,0.143,2.1975,0,0,0,10000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=10000+H=4200+V=45+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049125,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.014275,0.000175,0.2128,0.0,1.0961,1.093975,0.0759,0.064225,0.4,0.00019999999999999998,4.499124999999999,4.4994,3089.5,102242.1,0,0.0,4.825,0.9745125,0.0254875,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0003,1.0926,0.0003,0,1,0,EXIT_FAIL,999.0,0.0001,1.0948,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,10000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=10000+H=4200+V=50+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04995,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00195,2.5e-05,0.1485,0.0,1.0961,1.0959,0.0634,0.05765,0.15,5e-05,4.499325,4.4994,1863.35,60562.6,0,0.0,2.85,0.9955165,0.0044835,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0958,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0956,0.0001,0,1,0,10000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=10000+H=4200+V=50+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04945,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0073999999999999995,0.0001,0.1828,0.5,1.0961,1.0958750000000002,0.0614,0.057374999999999995,0.26,0.0001,4.4992,4.4994,1850.35,56677.1,0,0.0,2.875,0.9946955,0.0053045,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0958,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,10000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=10000+H=4200+V=53+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049888,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00445,7.500000000000001e-05,0.1267,0.0,1.0961,1.0958,0.0678,0.0577,0.22,7.500000000000001e-05,4.49925,4.4994,1664.725,38284.0,0,0.0,2.5250000000000004,0.995229,0.004771,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0002,1.096,0.0002,0,1,0,EXIT_FAIL,999.0,0.0001,1.0952,0.0001,0,1,0,10000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=10000+H=4200+V=50+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,11.831218,107.115,11.831218,1,0.0,,15,3,0,3,0,0,0,11.2928,17,130.77224999999999,1.973675,0.1966,6.25,1.0961,0.2726,0.5818,0.079875,4.52,1.958525,1.6285999999999998,4.4994,2352.675,65486.7,0,0.0,3.625,0.98097075,0.019029249999999998,11.2928,OK,1,OK,13.466,1.6471,0.4071,1.6725,0,0,0,OK,9.0692,2.3127,0.1299,2.2853,0,0,0,OK,9.17,2.2878,0.1463,2.2038,0,0,0,10000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=10000+H=4200+V=50+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04945,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0073999999999999995,0.0001,0.1828,0.5,1.0961,1.0958750000000002,0.0614,0.057374999999999995,0.26,0.0001,4.4992,4.4994,1872.45,49754.6,0,0.0,2.875,0.9946955,0.0053045,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0958,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,10000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=10000+H=4200+V=50+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04945,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0073999999999999995,0.0001,0.1828,0.5,1.0961,1.0958750000000002,0.0614,0.057374999999999995,0.26,0.0001,4.4992,4.4994,1871.275,63443.7,0,0.0,2.875,0.9946955,0.0053045,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0958,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,10000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=10000+H=4200+V=48+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.0495,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.011075,0.0002,0.2279,0.0,1.0961,1.094825,0.0723,0.061425,0.4,0.0002,4.4992,4.4994,3129.375,49922.6,0,0.0,4.925,0.97063325,0.02936675,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,EXIT_FAIL,999.0,0.0004,1.0932,0.0004,0,1,0,EXIT_FAIL,999.0,0.0002,1.0955,0.0002,0,1,0,10000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=10000+H=4200+V=53+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049925,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.002375,5e-05,0.1519,0.0,1.0961,1.09575,0.0636,0.05815,0.17,5e-05,4.499275,4.4994,1906.1,72503.5,0,0.0,2.9,0.99572075,0.00427925,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,10000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=10000+H=4200+V=53+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,11.867775,107.929,11.867775,1,0.0,,15,3,0,3,0,0,0,11.319675,17,130.2997,1.96835,0.1966,6.25,1.0961,0.2813,0.572,0.0806,4.53,1.953475,1.63725,4.4994,2377.975,78683.1,0,0.0,3.625,0.98121675,0.01878325,11.319675,OK,1,OK,13.556,1.6265,0.4193,1.6519,0,0,0,OK,9.0425,2.3219,0.1353,2.2958,0,0,0,OK,9.1242,2.2985,0.1513,2.2143,0,0,0,10000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=10000+H=4200+V=53+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.000625,0.0,0.14,0.0,1.0961,1.096,0.0598,0.057275,0.1,0.0,4.49935,4.4994,2003.025,96971.2,0,0.0,3.075,0.99497525,0.00502475,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,10000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=10000+H=4200+V=53+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.000625,0.0,0.14,0.0,1.0961,1.096,0.0598,0.057275,0.1,0.0,4.49935,4.4994,1969.9499999999998,64669.0,0,0.0,3.075,0.99497525,0.00502475,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,10000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=10000+H=4200+V=56+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.8522,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,763.0875,1,7.955525,0.1326,0.208,0.5,1.0961,1.040325,0.5686,0.062375,4.44,0.1304,4.2989999999999995,4.4994,1899.025,47509.2,0,0.0,2.95,0.992517,0.007483,55.35,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0956,0.0001,0,1,0,EXIT_FAIL,55.35,0.5303,0.8737,0.5215,0,1,0,10000,4200,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=10000+H=4200+V=53+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.000625,0.0,0.14,0.0,1.0961,1.096,0.0598,0.057275,0.1,0.0,4.49935,4.4994,1985.975,45116.8,0,0.0,3.075,0.99497525,0.00502475,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,10000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=10000+H=4200+V=50+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04785,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0359,0.00055,0.1795,0.0,1.0961,1.093075,0.0779,0.0663,0.4,0.0004,4.498675,4.4994,3148.6499999999996,67818.5,0,0.0,4.95,0.9721915,0.0278085,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0924,0.0004,0,1,0,EXIT_FAIL,999.0,0.0004,1.0932,0.0004,0,1,0,EXIT_FAIL,999.0,0.0004,1.0943,0.0004,0,1,0,10000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=10000+H=4200+V=56+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049813,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.006500000000000001,0.000125,0.1748,0.0,1.0961,1.09545,0.0729,0.05925,0.25,0.000125,4.499225,4.4994,1792.65,45823.4,0,0.0,2.775,0.99572925,0.00427075,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0002,1.0954,0.0002,0,1,0,EXIT_FAIL,999.0,0.0003,1.0944,0.0003,0,1,0,10000,4200,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=10000+H=4200+V=56+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.048112,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.025875,0.000375,0.1923,0.0,1.0961,1.09545,0.0628,0.057675,0.38,0.00022500000000000002,4.4989,4.4994,1982.25,39323.9,0,0.0,3.05,0.9945539999999999,0.005446,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0951,0.0004,0,1,0,EXIT_FAIL,999.0,0.0001,1.0959,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0957,0.0,0,1,0,10000,4200,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=10000+H=4600+V=42+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049962,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0014,2.5e-05,0.1132,0.0,1.0961,1.095925,0.0618,0.0575,0.13,2.5e-05,4.49935,4.4994,1792.05,57767.8,0,0.0,2.75,0.9950209999999999,0.004979,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0959,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0956,0.0,0,1,0,10000,4600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=10000+H=4200+V=56+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.048112,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.025875,0.000375,0.1923,0.0,1.0961,1.09545,0.0628,0.057675,0.38,0.00022500000000000002,4.4989,4.4994,1999.1499999999999,45159.5,0,0.0,3.05,0.9945539999999999,0.005446,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0951,0.0004,0,1,0,EXIT_FAIL,999.0,0.0001,1.0959,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0957,0.0,0,1,0,10000,4200,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=10000+H=4200+V=56+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.048112,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.025875,0.000375,0.1923,0.0,1.0961,1.09545,0.0628,0.057675,0.38,0.00022500000000000002,4.4989,4.4994,1996.25,63466.3,0,0.0,3.05,0.9945539999999999,0.005446,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0951,0.0004,0,1,0,EXIT_FAIL,999.0,0.0001,1.0959,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0957,0.0,0,1,0,10000,4200,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=10000+H=4200+V=56+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,11.023759,101.952,11.023759,1,0.0,,15,3,0,3,0,0,0,10.49435,19,137.3188,2.074275,0.1966,7.5,1.0961,0.253075,0.5719,0.078475,4.54,2.05685,1.532675,4.4994,2384.325,62112.4,0,0.0,3.625,0.98040425,0.019595750000000002,10.49435,OK,1,OK,12.3458,1.715,0.3957,1.7428,0,0,0,OK,8.465,2.4851,0.0903,2.4522,0,0,0,OK,8.8208,2.382,0.1306,2.2896,0,0,0,10000,4200,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=10000+H=4200+V=53+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049375,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.009275,0.00015000000000000001,0.2165,0.0,1.0961,1.0945,0.0694,0.062775,0.29,0.00015000000000000001,4.499225,4.4994,3151.8500000000004,41450.4,0,0.0,4.95,0.9711585,0.0288415,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0939,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.0957,0.0,0,1,0,EXIT_FAIL,999.0,0.0002,1.0945,0.0002,0,1,0,10000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=10000+H=4600+V=42+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,0.223775,status_not_ok|scenario_failure|race_not_ok|avg_vx_low,12,6,3,3,3,2,1,291.0844500846024,3,39.931574999999995,0.5413250000000001,0.1966,1.5,1.0961,0.727125,0.571,0.132525,4.14,0.55245,3.384725,4.4994,1968.875,79088.9,0,0.0,3.0,0.9889915,0.0110085,23.25,EXIT_FAIL,1,EXIT_FAIL,23.25,0.9936,0.6606,1.0126,0,1,0,EXIT_FAIL,999.0,0.0008,1.0792,0.0011,0,1,0,EXIT_FAIL,118.83780033840948,0.1773,0.5081,0.1835,0,1,0,10000,4600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=10000+H=4600+V=42+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.048075,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.024975,0.00035,0.1269,0.0,1.0961,1.094375,0.081,0.061375,0.61,0.00035,4.49865,4.4994,1909.95,42772.4,0,0.0,2.9,0.99400425,0.00599575,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0928,0.0007,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,10000,4600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=10000+H=4600+V=42+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00375,5e-05,0.1419,0.0,1.0961,1.0958999999999999,0.0653,0.0576,0.19,5e-05,4.4993,4.4994,1883.2,46520.0,0,0.0,2.9000000000000004,0.9944332499999999,0.00556675,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,10000,4600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=10000+H=4600+V=42+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00375,5e-05,0.1419,0.0,1.0961,1.0958999999999999,0.0653,0.0576,0.19,5e-05,4.4993,4.4994,1891.6750000000002,52152.2,0,0.0,2.9000000000000004,0.9944332499999999,0.00556675,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,10000,4600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=10000+H=4600+V=45+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04995,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.002275,2.5e-05,0.1217,0.0,1.0961,1.095925,0.0647,0.05752500000000001,0.19,5e-05,4.499325,4.4994,1727.15,39661.0,0,0.0,2.65,0.99525825,0.00474175,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0958,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0957,0.0001,0,1,0,10000,4600,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=10000+H=4600+V=42+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00375,5e-05,0.1419,0.0,1.0961,1.0958999999999999,0.0653,0.0576,0.19,5e-05,4.4993,4.4994,1901.7,43803.3,0,0.0,2.9000000000000004,0.9944332499999999,0.00556675,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,10000,4600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=10000+H=4200+V=56+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049425,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.01525,0.00025,0.2548,0.0,1.0961,1.0942749999999999,0.0783,0.063625,0.32,0.00025,4.49905,4.4994,3260.575,63423.8,0,0.0,5.15,0.966942,0.033058000000000004,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0951,0.0001,0,1,0,EXIT_FAIL,999.0,0.0004,1.0934,0.0004,0,1,0,EXIT_FAIL,999.0,0.0004,1.0935,0.0004,0,1,0,10000,4200,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=10000+H=4600+V=45+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00075,0.0,0.1385,0.0,1.0961,1.096025,0.0595,0.0571,0.13,0.0,4.499325,4.4994,1727.45,48720.0,0,0.0,2.625,0.9956167499999999,0.00438325,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,10000,4600,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
