label,phase,raceline,score,tracker_score,fastest_score,promotable,promotable_deficit,promotable_reason,passed,failed,failed_non_speed,scenario_count,scenario_failures,recovery_failures,main_failed,lap_time_est,completed_laps,progress_m,avg_progress_mps,max_steer_change,steer_reversals,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,solver_optimal_rate,solver_max_iter_rate,avg_lap_time,status,return_code,scenario_race_status,scenario_race_lap_time_est,scenario_race_avg_progress_mps,scenario_race_avg_lat_err,scenario_race_avg_vx,scenario_race_wall_collisions,scenario_race_failed_non_speed,scenario_race_speed_check_pass,scenario_avoid_single_status,scenario_avoid_single_lap_time_est,scenario_avoid_single_avg_progress_mps,scenario_avoid_single_avg_lat_err,scenario_avoid_single_avg_vx,scenario_avoid_single_wall_collisions,scenario_avoid_single_failed_non_speed,scenario_avoid_single_speed_check_pass,scenario_avoid_double_status,scenario_avoid_double_lap_time_est,scenario_avoid_double_avg_progress_mps,scenario_avoid_double_avg_lat_err,scenario_avoid_double_avg_vx,scenario_avoid_double_wall_collisions,scenario_avoid_double_failed_non_speed,scenario_avoid_double_speed_check_pass,Q_LAT,Q_HDG,Q_VEL,Q_LAT_VEL,Q_YAW,R_STEER,R_ACCEL,W_JERK,W_ACCEL_RATE,RHO,RHO_U,TOL,MAX_ITER,WALL_END,WALL_STRIDE,WALL_MARGIN,HORIZON,PRED_DT
Q_LAT=15000,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.19975,status_not_ok|scenario_failure|race_not_ok|race_progress_low|avg_vx_low|solver_maxiter_rate_high,13,5,2,3,2,1,1,504.13105,8,49.34445,0.822425,0.1966,4.0,1.0961,0.58775,0.5682,0.12290000000000001,4.57,0.8005,2.9461749999999998,4.4994,1158.25,34241.9,0,0.0,3.3499999999999996,0.9899,0.0101,9.2621,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,OK,8.7442,2.4109,0.0758,2.3532,0,0,0,EXIT_FAIL,9.78,0.8788,0.0832,0.8488,0,1,0,15000,3600.0,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_LAT=14000,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.197725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|avg_vx_low|solver_maxiter_rate_high,13,5,2,3,2,1,1,504.127925,8,49.546675,0.82575,0.1966,5.0,1.0961,0.588,0.5548,0.123225,4.54,0.80455,2.943075,4.4994,1179.375,29270.6,0,0.0,3.3249999999999997,0.98996225,0.01003775,9.25585,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0956,0.0001,0,1,0,OK,8.7117,2.4242,0.0757,2.3686,0,0,0,EXIT_FAIL,9.8,0.8788,0.0851,0.8494,0,1,0,14000,3600.0,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_HDG=3200,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0998,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.738225,14,74.465025,1.2410750000000002,0.1966,7.5,1.0961,0.5855,0.5711,0.07300000000000001,4.56,1.20035,2.75895,4.4994,1177.575,34654.0,0,0.0,3.55,0.9878165,0.0121835,8.47645,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0949,0.0001,0,1,0,OK,8.4486,2.4908,0.0695,2.4387,0,0,0,OK,8.5043,2.4733,0.0827,2.3625,0,0,0,12000.0,3200,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_HDG=3400,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0996,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.7914,13,73.711225,1.228475,0.1966,9.5,1.0961,0.58775,0.5683,0.074575,4.56,1.188375,2.76745,4.4994,1170.525,35061.7,0,0.0,3.375,0.9875375,0.0124625,8.582799999999999,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0942,0.0002,0,1,0,OK,8.5214,2.4674,0.0751,2.4168,0,0,0,OK,8.6442,2.4461,0.0875,2.3363,0,0,0,12000.0,3400,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_HDG=4200,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok|solver_maxiter_rate_high,14,4,1,3,1,0,1,21.846049999999998,14,96.5651,1.516425,0.1966,9.75,1.0961,0.450175,0.5698,0.07785,4.55,1.491175,2.286025,4.4994,1186.325,44611.5,0,0.0,3.575,0.98297075,0.01702925,21.846049999999998,EXIT_FAIL,1,EXIT_FAIL,34.5175,0.7438,0.7759,0.7573,0,1,0,OK,9.115,2.2979,0.1177,2.2613,0,0,0,OK,9.2342,2.2802,0.1312,2.1888,0,0,0,12000.0,4200,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_VEL=42,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0998,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,504.149375,12,68.0426,1.134025,0.1966,11.25,1.0961,0.6086499999999999,0.5659,0.073375,4.59,1.100225,2.865175,4.4994,1206.825,46673.8,0,0.0,3.4749999999999996,0.98829175,0.01170825,9.29875,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0954,0.0001,0,1,0,OK,9.2533,2.2763,0.1172,2.2338,0,0,0,OK,9.3442,2.2596,0.1266,2.1669,0,0,0,12000.0,3600.0,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_LAT=13000,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0994,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.8702,12,72.43634999999999,1.207225,0.1966,8.25,1.0961,0.5888,0.5706,0.076125,4.54,1.16615,2.781125,4.4994,1209.25,30479.2,0,0.0,3.4749999999999996,0.98735425,0.01264575,8.7404,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0003,1.0932,0.0003,0,1,0,OK,8.7458,2.4146,0.0834,2.3616,0,0,0,OK,8.735,2.4137,0.0854,2.3024,0,0,0,13000,3600.0,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_LAT=11000,Phase 1: One-at-a-time sensitivity,my_track,1200.0,1300.0,1200.0,0,0.0,solver_maxiter_rate_high,15,3,0,3,0,0,0,11.67175,17,127.38045,1.940075,0.1966,9.0,1.0961,0.29135,0.569,0.0768,4.52,1.9118249999999999,1.723,4.4994,1237.675,34675.5,0,0.0,3.6999999999999997,0.9821205,0.0178795,11.67175,OK,1,OK,14.606,1.4633,0.4841,1.4818,0,0,0,OK,8.735,2.42,0.0944,2.3745,0,0,0,OK,8.74,2.4137,0.1028,2.3092,0,0,0,11000,3600.0,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
BASELINE,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0994,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.866475,12,72.49997499999999,1.2083000000000002,0.1966,9.0,1.0961,0.5919,0.5695,0.076625,4.56,1.169,2.7807500000000003,4.4994,1218.225,42862.2,0,0.0,3.4499999999999997,0.98734975,0.01265025,8.732949999999999,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0003,1.0934,0.0003,0,1,0,OK,8.7092,2.4283,0.0847,2.3789,0,0,0,OK,8.7567,2.4043,0.0961,2.2965,0,0,0,12000.0,3600.0,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_HDG=2600,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0998,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.650725,14,75.85334999999999,1.264175,0.1966,4.25,1.0961,0.5813999999999999,0.5677,0.0718,4.67,1.2215,2.734575,4.4994,1235.5,19428.4,0,0.0,3.6,0.98777925,0.012220749999999999,8.301449999999999,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0954,0.0002,0,1,0,OK,8.2643,2.5358,0.0609,2.479,0,0,0,OK,8.3386,2.5207,0.0739,2.4066,0,0,0,12000.0,2600,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_HDG=4600,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok|solver_maxiter_rate_high,14,4,1,3,1,0,1,13.508325000000001,13,100.96845,1.52165,0.1966,5.5,1.0961,0.332175,0.5654,0.11235,4.51,1.512175,2.0082,4.4994,1262.225,46129.4,0,0.0,3.625,0.9822084999999999,0.017791500000000002,13.508325000000001,EXIT_FAIL,1,EXIT_FAIL,17.335,1.2891,0.5392,1.3082,0,1,0,OK,9.2283,2.2793,0.1261,2.2446,0,0,0,OK,10.135,1.2291,0.1242,1.1877,0,0,0,12000.0,4600,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_HDG=4000,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok|solver_maxiter_rate_high,14,4,1,3,1,0,1,16.630025,15,104.30915,1.6257,0.1966,11.0,1.0961,0.409225,0.5625,0.07685,4.53,1.598575,2.151775,4.4994,1232.125,42805.7,0,0.0,3.575,0.98293725,0.01706275,16.630025,EXIT_FAIL,1,EXIT_FAIL,24.3317,0.9024,0.7123,0.9162,0,1,0,OK,8.9075,2.3518,0.1004,2.3131,0,0,0,OK,8.9492,2.3462,0.1119,2.2488,0,0,0,12000.0,4000,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_HDG=3000,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0998,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.70965,14,74.96285,1.2494,0.1966,6.0,1.0961,0.584025,0.5658,0.07235,4.62,1.208275,2.7506,4.4994,1239.425,42836.6,0,0.0,3.55,0.9880625,0.0119375,8.4193,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,OK,8.3843,2.5091,0.066,2.4559,0,0,0,OK,8.4543,2.4883,0.0795,2.377,0,0,0,12000.0,3000,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_LAT=10000,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok|solver_maxiter_rate_high,14,4,1,3,1,0,1,13.200425,16,118.830525,1.8221249999999998,0.1966,9.5,1.0961,0.342275,0.5751,0.07875,4.53,1.797075,1.867175,4.4994,1297.55,40326.6,0,0.0,3.7,0.981229,0.018771,13.200425,EXIT_FAIL,1,EXIT_FAIL,17.5675,1.2671,0.5675,1.285,0,1,0,OK,8.8642,2.3676,0.1161,2.331,0,0,0,OK,8.8025,2.3867,0.118,2.2873,0,0,0,10000,3600.0,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_LAT=9000,Phase 1: One-at-a-time sensitivity,my_track,1200.0,1300.0,1200.0,0,0.0,solver_maxiter_rate_high,15,3,0,3,0,0,0,11.1591,17,133.289675,2.0123249999999997,0.1966,6.75,1.0961,0.274875,0.5887,0.080925,4.52,1.996525,1.59615,4.4994,1313.975,31747.0,0,0.0,3.775,0.98036225,0.01963775,11.1591,OK,1,OK,13.384,1.6733,0.4121,1.699,0,0,0,OK,8.9042,2.3568,0.1303,2.3286,0,0,0,OK,8.9642,2.3459,0.145,2.2595,0,0,0,9000,3600.0,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_HDG=3800,Phase 1: One-at-a-time sensitivity,my_track,1200.0,1300.0,1200.0,0,0.0,solver_maxiter_rate_high,15,3,0,3,0,0,0,11.5078,17,128.23395,1.94405,0.1966,7.5,1.0961,0.274775,0.5661,0.07795,4.56,1.91785,1.6834,4.4994,1324.2250000000001,34467.4,0,0.0,3.85,0.9811792500000001,0.01882075,11.5078,OK,1,OK,14.066,1.5454,0.4401,1.5621,0,0,0,OK,8.9942,2.3328,0.1108,2.2942,0,0,0,OK,8.905,2.3526,0.1081,2.253,0,0,0,12000.0,3800,50.0,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_VEL=45,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,504.101875,12,68.59445,1.143175,0.1966,7.25,1.0961,0.6082,0.5623,0.07465,4.6,1.109525,2.846925,4.4994,1127.025,26023.4,0,0.0,3.375,0.9871792500000001,0.012820749999999999,9.20375,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.095,0.0005,0,1,0,OK,9.0992,2.3018,0.11,2.2602,0,0,0,OK,9.3083,2.2695,0.1328,2.1769,0,0,0,12000.0,3600.0,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_VEL=48,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0994,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.914375,12,71.25309999999999,1.187525,0.1966,7.5,1.0961,0.5944,0.5643,0.075225,4.55,1.1495,2.7959750000000003,4.4994,1185.075,51683.1,0,0.0,3.35,0.98739575,0.012604250000000001,8.82875,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0003,1.0943,0.0003,0,1,0,OK,8.8708,2.3634,0.0961,2.3185,0,0,0,OK,8.7867,2.3861,0.0929,2.2789,0,0,0,12000.0,3600.0,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_YAW=2.1,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.9002,12,71.819525,1.196925,0.1966,8.5,1.0961,0.591775,0.5734,0.0779,4.58,1.159075,2.7851749999999997,4.4994,1136.325,21368.5,0,0.0,3.4499999999999997,0.9873665,0.0126335,8.8004,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0928,0.0004,0,1,0,OK,8.7033,2.4287,0.0849,2.3798,0,0,0,OK,8.8975,2.3576,0.0966,2.2557,0,0,0,12000.0,3600.0,50.0,4.59,2.1,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_LAT_VEL=3.8,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok|solver_maxiter_rate_high,14,4,1,3,1,0,1,13.36375,16,118.1739,1.817425,0.1966,8.75,1.0961,0.33665,0.5634,0.075725,4.57,1.7858,1.898075,4.4994,1233.425,34305.8,0,0.0,3.6999999999999997,0.9828,0.0172,13.36375,EXIT_FAIL,1,EXIT_FAIL,17.995,1.2172,0.5835,1.2325,0,1,0,OK,8.6992,2.4309,0.0841,2.3817,0,0,0,OK,8.7658,2.4044,0.0955,2.2965,0,0,0,12000.0,3600.0,50.0,3.8,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_LAT_VEL=4.2,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0984,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.86125,12,72.620925,1.210275,0.1966,9.5,1.0961,0.58875,0.5667,0.08432500000000001,4.57,1.1709749999999999,2.7788000000000004,4.4994,1193.225,31982.0,0,0.0,3.4,0.9877957500000001,0.01220425,8.7225,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0008,1.0879,0.001,0,1,0,OK,8.7025,2.4303,0.0844,2.381,0,0,0,OK,8.7425,2.4092,0.0948,2.3009,0,0,0,12000.0,3600.0,50.0,4.2,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_YAW=2.4,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.870225,12,72.44992500000001,1.20745,0.1966,7.75,1.0961,0.59155,0.5657,0.077925,4.54,1.168,2.7805,4.4994,1188.8,31995.3,0,0.0,3.4,0.9878165,0.0121835,8.74045,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0919,0.0006,0,1,0,OK,8.7317,2.4192,0.0874,2.3697,0,0,0,OK,8.7492,2.4092,0.095,2.3011,0,0,0,12000.0,3600.0,50.0,4.59,2.4,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_LAT_VEL=5.4,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.877925,12,72.25545,1.2042,0.1966,6.5,1.0961,0.5932000000000001,0.573,0.074875,4.59,1.164875,2.7828,4.4994,1213.525,26213.7,0,0.0,3.5,0.9879415,0.0120585,8.755849999999999,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0942,0.0005,0,1,0,OK,8.745,2.415,0.088,2.3659,0,0,0,OK,8.7667,2.4004,0.0964,2.2926,0,0,0,12000.0,3600.0,50.0,5.4,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_LAT_VEL=5.0,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.8696,12,72.3567,1.2059,0.1966,9.75,1.0961,0.58995,0.5709,0.08195,4.57,1.166875,2.7809999999999997,4.4994,1234.4250000000002,33881.1,0,0.0,3.55,0.9882415,0.0117585,8.7392,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0895,0.0008,0,1,0,OK,8.7067,2.4286,0.0845,2.3795,0,0,0,OK,8.7717,2.3936,0.0963,2.2864,0,0,0,12000.0,3600.0,50.0,5.0,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_YAW=2.7,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0996,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.86355,12,72.5459,1.2090750000000001,0.1966,10.25,1.0961,0.5918000000000001,0.5668,0.07567499999999999,4.54,1.16965,2.7799750000000003,4.4994,1221.1,20342.9,0,0.0,3.475,0.98761275,0.012387249999999999,8.7271,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0939,0.0002,0,1,0,OK,8.7075,2.4275,0.0845,2.3783,0,0,0,OK,8.7467,2.4084,0.0949,2.2999,0,0,0,12000.0,3600.0,50.0,4.59,2.7,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_VEL=56,Phase 1: One-at-a-time sensitivity,my_track,1200.0,1300.0,1200.0,0,0.0,solver_maxiter_rate_high,15,3,0,3,0,0,0,10.2284,20,141.3581,2.133675,0.1966,11.25,1.0961,0.219825,0.568,0.075875,4.65,2.104375,1.475475,4.4994,1320.9250000000002,54156.3,0,0.0,3.9,0.980446,0.019554000000000002,10.2284,OK,1,OK,12.0025,1.7782,0.358,1.7963,0,0,0,OK,8.4336,2.4957,0.0761,2.4483,0,0,0,OK,8.475,2.4826,0.0872,2.3766,0,0,0,12000.0,3600.0,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_LAT_VEL=4.6,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0996,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.868525,12,72.45625,1.2076,0.1966,9.0,1.0961,0.5920500000000001,0.5631,0.075375,4.56,1.1681750000000002,2.78055,4.4994,1274.025,33248.5,0,0.0,3.65,0.9878045,0.0121955,8.73705,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0941,0.0002,0,1,0,OK,8.7108,2.4275,0.0846,2.3778,0,0,0,OK,8.7633,2.4025,0.0954,2.2945,0,0,0,12000.0,3600.0,50.0,4.6,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_YAW=1.8,Phase 1: One-at-a-time sensitivity,my_track,1200.0,1300.0,1200.0,0,0.0,solver_maxiter_rate_high,15,3,0,3,0,0,0,11.40145,17,130.52815,1.982375,0.1966,9.25,1.0961,0.26605,0.5774,0.076925,4.56,1.9500250000000001,1.6565,4.4994,1298.425,26432.6,0,0.0,3.9,0.980858,0.019142,11.40145,OK,1,OK,14.08,1.5447,0.4419,1.5591,0,0,0,OK,8.7025,2.43,0.0846,2.3803,0,0,0,OK,8.7433,2.4101,0.0958,2.3016,0,0,0,12000.0,3600.0,50.0,4.59,1.8,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
Q_VEL=53,Phase 1: One-at-a-time sensitivity,my_track,1200.0,1300.0,1200.0,0,0.0,solver_maxiter_rate_high,15,3,0,3,0,0,0,11.028425,19,135.35325,2.0514,0.1966,9.75,1.0961,0.2458,0.5654,0.075875,4.57,2.020875,1.573925,4.4994,1350.95,44854.0,0,0.0,3.9,0.9811084999999999,0.0188915,11.028425,OK,1,OK,13.534,1.6357,0.409,1.6521,0,0,0,OK,8.4921,2.4766,0.0758,2.4282,0,0,0,OK,8.5536,2.4576,0.0894,2.3511,0,0,0,12000.0,3600.0,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
R_STEER=2.2,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0996,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.8748,12,72.31405,1.2052,0.1966,9.5,1.0961,0.5921500000000001,0.5617,0.07555,4.58,1.166075,2.7815250000000002,4.4994,1241.225,27359.5,0,0.0,3.6,0.98767925,0.01232075,8.749600000000001,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0941,0.0002,0,1,0,OK,8.7125,2.4269,0.0848,2.3779,0,0,0,OK,8.7867,2.3935,0.0956,2.286,0,0,0,12000.0,3600.0,50.0,4.59,2.112,2.2,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
R_STEER=1.8,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.85145,12,72.87465,1.214525,0.1966,8.0,1.0961,0.59005,0.5616,0.07905000000000001,4.57,1.1745,2.7765,4.4994,1268.125,22686.3,0,0.0,3.7,0.98769175,0.01230825,8.7029,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0909,0.0007,0,1,0,OK,8.6625,2.4442,0.0823,2.3932,0,0,0,OK,8.7433,2.4125,0.0961,2.3034,0,0,0,12000.0,3600.0,50.0,4.59,2.112,1.8,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
R_STEER=2.0,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok|solver_maxiter_rate_high,14,4,1,3,1,0,1,13.699775,16,115.241625,1.779925,0.1966,8.0,1.0961,0.35567499999999996,0.5689,0.0755,4.55,1.747175,1.962,4.4994,1278.9,28539.3,0,0.0,3.6999999999999997,0.9830332500000001,0.01696675,13.699775,EXIT_FAIL,1,EXIT_FAIL,18.7112,1.1265,0.6244,1.1406,0,1,0,OK,8.6825,2.435,0.0833,2.3846,0,0,0,OK,8.6942,2.4317,0.0906,2.3229,0,0,0,12000.0,3600.0,50.0,4.59,2.112,2.0,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
R_STEER=2.4,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.870625,12,72.354625,1.2058499999999999,0.1966,11.0,1.0961,0.5915,0.5631,0.076875,4.56,1.16655,2.7815,4.4994,1171.15,39199.1,0,0.0,3.375,0.9882252499999999,0.01177475,8.74125,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0924,0.0005,0,1,0,OK,8.725,2.4208,0.0858,2.372,0,0,0,OK,8.7575,2.4012,0.0954,2.2932,0,0,0,12000.0,3600.0,50.0,4.59,2.112,2.4,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
R_STEER=2.6,Phase 1: One-at-a-time sensitivity,my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low|solver_maxiter_rate_high,14,4,1,3,1,0,1,503.88145,12,72.062725,1.200975,0.1966,8.25,1.0961,0.592575,0.5693,0.0769,4.55,1.1621,2.784925,4.4994,1211.975,80423.5,0,0.0,3.4,0.9879415,0.0120585,8.762899999999998,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0929,0.0005,0,1,0,OK,8.7275,2.4183,0.086,2.3697,0,0,0,OK,8.7983,2.3842,0.0985,2.2777,0,0,0,12000.0,3600.0,50.0,4.59,2.112,2.6,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.032
