idx,stamp_sec,stamp_nsec,stamp_ns,x_fp,y_fp,theta_fp,velocity_fp,vy_fp,omega_fp,steering_angle_fp,horizon_length_msg,ref_ey_fp_0,ref_ey_fp_1,ref_ey_fp_2,ref_ey_fp_3,ref_ey_fp_4,ref_ey_fp_5,ref_ey_fp_6,ref_ey_fp_7,ref_ey_fp_8,ref_ey_fp_9,ref_ey_fp_10,ref_ey_fp_11,ref_ey_fp_12,ref_ey_fp_13,ref_ey_fp_14,ref_ey_fp_15,ref_ey_fp_16,ref_ey_fp_17,ref_ey_fp_18,ref_ey_fp_19,ref_epsi_fp_0,ref_epsi_fp_1,ref_epsi_fp_2,ref_epsi_fp_3,ref_epsi_fp_4,ref_epsi_fp_5,ref_epsi_fp_6,ref_epsi_fp_7,ref_epsi_fp_8,ref_epsi_fp_9,ref_epsi_fp_10,ref_epsi_fp_11,ref_epsi_fp_12,ref_epsi_fp_13,ref_epsi_fp_14,ref_epsi_fp_15,ref_epsi_fp_16,ref_epsi_fp_17,ref_epsi_fp_18,ref_epsi_fp_19,ref_x_fp_0,ref_x_fp_1,ref_x_fp_2,ref_x_fp_3,ref_x_fp_4,ref_x_fp_5,ref_x_fp_6,ref_x_fp_7,ref_x_fp_8,ref_x_fp_9,ref_x_fp_10,ref_x_fp_11,ref_x_fp_12,ref_x_fp_13,ref_x_fp_14,ref_x_fp_15,ref_x_fp_16,ref_x_fp_17,ref_x_fp_18,ref_x_fp_19,ref_y_fp_0,ref_y_fp_1,ref_y_fp_2,ref_y_fp_3,ref_y_fp_4,ref_y_fp_5,ref_y_fp_6,ref_y_fp_7,ref_y_fp_8,ref_y_fp_9,ref_y_fp_10,ref_y_fp_11,ref_y_fp_12,ref_y_fp_13,ref_y_fp_14,ref_y_fp_15,ref_y_fp_16,ref_y_fp_17,ref_y_fp_18,ref_y_fp_19,ref_psi_fp_0,ref_psi_fp_1,ref_psi_fp_2,ref_psi_fp_3,ref_psi_fp_4,ref_psi_fp_5,ref_psi_fp_6,ref_psi_fp_7,ref_psi_fp_8,ref_psi_fp_9,ref_psi_fp_10,ref_psi_fp_11,ref_psi_fp_12,ref_psi_fp_13,ref_psi_fp_14,ref_psi_fp_15,ref_psi_fp_16,ref_psi_fp_17,ref_psi_fp_18,ref_psi_fp_19,ref_vx_fp_0,ref_vx_fp_1,ref_vx_fp_2,ref_vx_fp_3,ref_vx_fp_4,ref_vx_fp_5,ref_vx_fp_6,ref_vx_fp_7,ref_vx_fp_8,ref_vx_fp_9,ref_vx_fp_10,ref_vx_fp_11,ref_vx_fp_12,ref_vx_fp_13,ref_vx_fp_14,ref_vx_fp_15,ref_vx_fp_16,ref_vx_fp_17,ref_vx_fp_18,ref_vx_fp_19,ref_vy_fp_0,ref_vy_fp_1,ref_vy_fp_2,ref_vy_fp_3,ref_vy_fp_4,ref_vy_fp_5,ref_vy_fp_6,ref_vy_fp_7,ref_vy_fp_8,ref_vy_fp_9,ref_vy_fp_10,ref_vy_fp_11,ref_vy_fp_12,ref_vy_fp_13,ref_vy_fp_14,ref_vy_fp_15,ref_vy_fp_16,ref_vy_fp_17,ref_vy_fp_18,ref_vy_fp_19,ref_omega_ref_fp_0,ref_omega_ref_fp_1,ref_omega_ref_fp_2,ref_omega_ref_fp_3,ref_omega_ref_fp_4,ref_omega_ref_fp_5,ref_omega_ref_fp_6,ref_omega_ref_fp_7,ref_omega_ref_fp_8,ref_omega_ref_fp_9,ref_omega_ref_fp_10,ref_omega_ref_fp_11,ref_omega_ref_fp_12,ref_omega_ref_fp_13,ref_omega_ref_fp_14,ref_omega_ref_fp_15,ref_omega_ref_fp_16,ref_omega_ref_fp_17,ref_omega_ref_fp_18,ref_omega_ref_fp_19,ref_kappa_fp_0,ref_kappa_fp_1,ref_kappa_fp_2,ref_kappa_fp_3,ref_kappa_fp_4,ref_kappa_fp_5,ref_kappa_fp_6,ref_kappa_fp_7,ref_kappa_fp_8,ref_kappa_fp_9,ref_kappa_fp_10,ref_kappa_fp_11,ref_kappa_fp_12,ref_kappa_fp_13,ref_kappa_fp_14,ref_kappa_fp_15,ref_kappa_fp_16,ref_kappa_fp_17,ref_kappa_fp_18,ref_kappa_fp_19,ref_left_bound_fp_0,ref_left_bound_fp_1,ref_left_bound_fp_2,ref_left_bound_fp_3,ref_left_bound_fp_4,ref_left_bound_fp_5,ref_left_bound_fp_6,ref_left_bound_fp_7,ref_left_bound_fp_8,ref_left_bound_fp_9,ref_left_bound_fp_10,ref_left_bound_fp_11,ref_left_bound_fp_12,ref_left_bound_fp_13,ref_left_bound_fp_14,ref_left_bound_fp_15,ref_left_bound_fp_16,ref_left_bound_fp_17,ref_left_bound_fp_18,ref_left_bound_fp_19,ref_right_bound_fp_0,ref_right_bound_fp_1,ref_right_bound_fp_2,ref_right_bound_fp_3,ref_right_bound_fp_4,ref_right_bound_fp_5,ref_right_bound_fp_6,ref_right_bound_fp_7,ref_right_bound_fp_8,ref_right_bound_fp_9,ref_right_bound_fp_10,ref_right_bound_fp_11,ref_right_bound_fp_12,ref_right_bound_fp_13,ref_right_bound_fp_14,ref_right_bound_fp_15,ref_right_bound_fp_16,ref_right_bound_fp_17,ref_right_bound_fp_18,ref_right_bound_fp_19,e_y_fp,e_psi_fp
1385,1778515500,801000649,1778515500801000649,1677315,-2247035,-684229,819698,82793,-359586,-50336,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643571,1622181,1600325,1577988,1555143,1531877,1508282,1484449,1460449,1436337,1412241,1388255,1364385,1340627,1316958,1293348,1269762,1246166,1222531,1198831,-2323217,-2334378,-2344596,-2353710,-2361462,-2367843,-2372871,-2376621,-2379063,-2379741,-2378580,-2375989,-2372470,-2368266,-2363578,-2358605,-2353519,-2348478,-2343624,-2339096,-692914,-703146,-714933,-729651,-745839,-760908,-775943,-789309,-805906,820575,802065,789725,781049,774614,770392,768200,767869,769172,772009,776359,804282,790351,768477,758643,758023,752945,750859,752063,753231,753022,752904,775535,806212,824042,842865,863849,887475,913655,941090,968505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-287980,-374114,-411781,-501236,-497447,-463582,-442635,-432161,-614002,-638159,-490840,-323167,-250087,-180865,-110639,-43497,18930,78947,140039,205074,-93863,-124086,-140467,-173199,-172030,-161400,-154535,-150637,-213689,-222158,-170899,-109236,-81317,-57537,-34410,-13200,5591,22651,39008,55507,330301,339196,351803,365380,393816,395964,412302,416809,427295,445454,456131,381813,345778,317864,276166,248661,228922,204472,184141,162636,120586,113192,110631,104858,105331,107479,106743,108174,110100,110100,110459,112722,115343,117965,128451,144555,164345,181600,199229,209715,-50788,8685
1386,1778515500,806014796,1778515500806014796,1674005,-2249436,-686031,817087,81600,-361132,-41495,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639001,1617586,1595713,1573351,1550494,1527241,1503677,1479896,1455955,1431923,1407931,1384052,1360289,1336634,1313063,1289545,1266045,1242530,1218972,1195348,-2325704,-2336624,-2346597,-2355412,-2362852,-2368944,-2373691,-2377200,-2379331,-2379661,-2378201,-2375429,-2371792,-2367504,-2362774,-2357788,-2352718,-2347714,-2342920,-2338465,-695414,-705561,-717733,-732920,-748980,-763776,-778615,-791906,-809597,816853,799384,788018,779785,773761,769894,768034,767971,769507,772569,777114,801366,787678,764439,758745,757102,752425,750976,752794,753335,753128,754116,781343,809360,827234,846319,867625,891621,918004,945406,972611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-284567,-374080,-437678,-511769,-482523,-468948,-423645,-457299,-626571,-629626,-445840,-306305,-238622,-169559,-99796,-33374,28256,88819,148923,214858,-93088,-124496,-150090,-176815,-167072,-163381,-147882,-159244,-218033,-219156,-154982,-102767,-77288,-53732,-30911,-10084,8307,25363,41294,57910,330301,345747,354766,374140,399341,400684,412789,417806,434954,448266,456131,373797,338005,312151,257737,244779,225980,204472,180531,159516,117965,110100,111414,102906,103118,107479,106256,110100,110100,110100,114829,112722,115665,116284,129641,148437,166730,183454,202199,210107,-50900,9383
1387,1778515500,811254515,1778515500811254515,1669112,-2252092,-689328,804269,79584,-370196,-51675,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634346,1612907,1591014,1568625,1545760,1522523,1498993,1475265,1451384,1427436,1403550,1379779,1356122,1332569,1309095,1285667,1262252,1238817,1215336,1191785,-2328179,-2338858,-2348574,-2357079,-2364206,-2370008,-2374478,-2377738,-2379539,-2379515,-2377772,-2374833,-2371078,-2366715,-2361947,-2356953,-2351902,-2346942,-2342208,-2337833,-697917,-708037,-720730,-736362,-752057,-766885,-781244,-794934,-813448,813093,796931,786372,778577,772943,769432,767908,768108,769899,773167,777938,798464,783311,761258,758845,756038,752012,751221,753647,753439,753231,757670,787343,812580,830533,849907,871561,895902,922458,949809,976792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283929,-377482,-455086,-514997,-473326,-479471,-409431,-502645,-647148,-604773,-404820,-292912,-228665,-157942,-88391,-23267,37800,97688,158340,226836,-93217,-126329,-156712,-177907,-164118,-167139,-142874,-174837,-225162,-210476,-140063,-97524,-73769,-49852,-27263,-6998,11061,27761,43701,60877,332923,345319,359137,379347,398219,403328,412735,424673,437780,448266,405856,365443,335913,307073,251658,243794,222465,198942,176135,157712,120586,111589,104858,104096,104858,109727,107479,110100,110100,110100,115343,112722,119849,117600,133695,152405,166938,189031,205180,211911,-51485,8589
1388,1778515500,816028883,1778515500816028883,1665980,-2254269,-691121,795071,78949,-375609,-43258,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634346,1612902,1591006,1568612,1545742,1522500,1498966,1475232,1451347,1427395,1403504,1379729,1356067,1332510,1309031,1285600,1262180,1238740,1215254,1191699,-2328179,-2338860,-2348577,-2357083,-2364211,-2370013,-2374482,-2377742,-2379541,-2379513,-2377767,-2374826,-2371069,-2366704,-2361934,-2356939,-2351887,-2346926,-2342192,-2337818,-697917,-708040,-720736,-736372,-752069,-766900,-781260,-794956,-813480,813061,796905,786354,778561,772931,769426,767906,768111,769907,773181,777958,798618,783456,761400,758991,756179,752155,751366,753792,753584,753376,757855,787565,812777,830739,850127,871795,896154,922725,950087,977077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-283984,-377559,-455211,-515096,-473370,-479616,-409433,-502901,-647480,-604486,-404472,-292848,-228578,-157800,-88224,-23096,37999,97890,158595,227170,-93217,-126331,-156726,-177906,-164103,-167158,-142847,-174892,-225234,-210336,-139908,-97475,-73723,-49795,-27205,-6945,11116,27810,43759,60948,332923,345310,359137,379354,398181,403340,412749,424673,437780,448266,405260,365393,335886,307012,251658,243794,222428,198825,176011,157668,120586,111591,104858,104103,104858,109738,107479,110100,110100,110100,115343,112722,119904,117661,133727,152474,167122,189148,205221,211955,-50997,6796
1389,1778515500,821063382,1778515500821063382,1662702,-2256512,-693079,785101,77643,-388949,-53024,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629679,1608213,1586295,1563875,1541003,1517779,1494283,1470604,1446782,1422919,1399135,1375466,1351911,1328454,1305071,1281728,1258391,1235031,1211621,1188138,-2330605,-2341044,-2350495,-2358684,-2365507,-2371019,-2375221,-2378221,-2379681,-2379309,-2377300,-2374205,-2370337,-2365905,-2361100,-2356103,-2351075,-2346159,-2341488,-2337199,-700403,-710555,-723819,-739731,-755164,-769966,-783814,-798135,-817485,809591,794690,784793,777403,772171,769046,767823,768296,770328,773809,778822,795732,777834,759299,759090,755227,751877,751736,753892,753686,753478,762427,793669,816075,834098,853796,875798,900498,927196,954488,981237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-282999,-382658,-476405,-508399,-462659,-474610,-404868,-525878,-661132,-561875,-375111,-282509,-217093,-145598,-76629,-12863,48094,106985,168668,239129,-93230,-128963,-164476,-175570,-160592,-165474,-141185,-182859,-229952,-195483,-128974,-93311,-69736,-45759,-23528,-3850,14001,30248,46323,63885,340787,345186,360224,387042,391188,405756,414188,424673,440285,448266,389473,361439,331977,301625,251658,241135,220493,194304,170468,157286,115343,111256,104858,104858,105451,110100,107479,110100,110100,110100,115343,113041,118803,121817,135756,154665,176798,191365,207069,215194,-51118,7324
1390,1778515500,826031481,1778515500826031481,1659493,-2258675,-695030,775072,77052,-392704,-44590,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625034,1603547,1581605,1559163,1536293,1513090,1489636,1466010,1442256,1418485,1394807,1371243,1347791,1324433,1301143,1277886,1254631,1231348,1208011,1184600,-2332963,-2343163,-2352338,-2360211,-2366739,-2371961,-2375910,-2378636,-2379752,-2379041,-2376804,-2373565,-2369594,-2365102,-2360268,-2355274,-2350272,-2345403,-2340801,-2336595,-702868,-713105,-727088,-743031,-758046,-772963,-786311,-801428,-821485,806402,792625,783287,776325,771482,768715,767783,768528,770773,774484,779713,792889,772593,759399,759191,754442,751734,752227,753996,753789,753584,767687,799945,819368,837488,857492,879842,904883,931661,958862,985360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-281891,-396517,-497831,-505822,-458928,-464464,-414438,-569220,-655100,-536351,-353370,-271815,-204074,-132716,-65698,-2456,57412,116434,180231,250189,-93199,-134540,-171851,-174657,-159462,-161967,-144428,-197902,-227823,-186577,-120666,-89074,-65290,-41542,-20085,-732,16632,32761,49273,66560,340787,350049,369245,390595,393587,408156,414845,426756,443023,448266,388488,359276,326499,293551,251658,235469,216939,190954,170394,156063,117965,110100,104858,106436,107479,110100,107479,110100,110100,110100,114290,115204,117965,125880,142118,154895,178258,192599,207094,216357,-51245,7838
1391,1778515500,831042908,1778515500831042908,1656265,-2260812,-697040,768723,75779,-401052,-55153,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620333,1598825,1576854,1554391,1531527,1508346,1484936,1461363,1437679,1414004,1390430,1366971,1343619,1320358,1297157,1273985,1250810,1227602,1204336,1180995,-2335294,-2345251,-2354137,-2361691,-2367926,-2372860,-2376559,-2378995,-2379757,-2378716,-2376269,-2372889,-2368826,-2364275,-2359420,-2354431,-2349460,-2344642,-2340110,-2335991,-705368,-715835,-730453,-746362,-761125,-775904,-789038,-805151,821700,803265,790644,781873,775306,770862,768428,767797,768795,771270,775210,780663,790096,767938,759499,758730,753755,751718,752862,754099,753893,753688,773526,804832,822703,840993,861298,884037,909384,936222,963308,989543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-282892,-421326,-503318,-494903,-464511,-443490,-430333,-607613,-639673,-505229,-333809,-258200,-190398,-120390,-54534,8080,66966,126941,190826,259776,-93860,-143824,-173722,-170991,-161550,-154657,-149841,-211222,-222427,-175726,-113126,-84099,-60668,-37527,-16598,2396,19304,35544,51929,68818,338166,352626,364902,395007,396321,412236,416809,427295,444137,453990,384017,351008,320899,291474,250793,231479,211095,189036,168236,152372,110100,111454,104753,104538,107479,106809,107934,110100,110100,110100,112722,115343,117965,127957,145935,156890,179224,198354,208172,212665,-51385,8328
1392,1778515500,836025663,1778515500836025663,1653036,-2262910,-699025,769197,75260,-398494,-46625,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615584,1594052,1572050,1549568,1526712,1503555,1480191,1456670,1433059,1409482,1386011,1362654,1339401,1316234,1293121,1270031,1246932,1223796,1200601,1177326,-2337593,-2347299,-2355884,-2363120,-2369068,-2373712,-2377166,-2379290,-2379694,-2378337,-2375697,-2372184,-2368034,-2363429,-2358556,-2353577,-2348639,-2343878,-2339418,-2335395,-707866,-718790,-733837,-749575,-764109,-778683,-791714,-809010,817823,800348,788793,780512,774342,770296,768190,767863,769101,771823,775982,781652,787361,764084,759599,757724,753212,751834,753605,754201,753997,754591,779570,808552,826073,844595,865215,888372,913991,940859,967799,993508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-287729,-444106,-515591,-481507,-470251,-423729,-454880,-625878,-635477,-462609,-313610,-245497,-177470,-108790,-42953,18267,76982,136934,200685,267474,-95796,-152365,-177935,-166583,-163664,-147742,-158231,-217542,-220938,-160710,-105457,-79594,-56318,-33766,-13014,5390,22079,38153,54359,70575,351273,356577,377504,399816,401153,412728,417350,433537,448266,456131,378704,342288,316339,271752,248430,229060,204472,185435,164418,148678,110100,108698,102253,103593,107552,106318,110100,110100,110100,113256,112722,115343,117680,128451,144786,163793,181209,199229,209715,210654,-51532,8841
1393,1778515500,841048547,1778515500841048547,1649747,-2265003,-701041,772521,74047,-401233,-57569,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610869,1589394,1567448,1545043,1522288,1499252,1476026,1452652,1429208,1405815,1382531,1359357,1336286,1313294,1290352,1267429,1244494,1221520,1198484,1175370,-2339820,-2349236,-2357489,-2364405,-2370061,-2374436,-2377652,-2379488,-2379581,-2377997,-2375221,-2371632,-2367437,-2362822,-2357962,-2353016,-2348127,-2343423,-2339032,-2335078,-710379,-721783,-737231,-752537,-767040,-781098,-794431,-812367,814536,798181,787417,779515,773688,769921,768069,767924,769326,772163,776433,782181,781688,761264,759700,756728,752843,752068,754417,754310,754106,756612,784453,811124,828600,847247,868013,891311,916969,943703,970371,995692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-295125,-462816,-515549,-471966,-480560,-410627,-496582,-640755,-618203,-426272,-301274,-236709,-168810,-100591,-35580,24866,83595,142829,206302,271534,-98972,-159372,-177897,-163497,-167334,-143130,-172552,-222681,-214901,-147691,-100678,-76501,-53406,-31123,-10745,7313,23898,39675,55732,71489,340787,359137,379981,396695,403450,412601,423794,437780,448266,435254,369986,337537,311623,258091,245603,227394,204472,183111,162287,146801,112722,104858,104730,104858,109848,107479,110100,110100,110100,115343,112722,116600,116108,129405,147613,167437,182453,199619,209715,209804,-51685,9338
1394,1778515500,846077414,1778515500846077414,1654667,-2261230,-699063,777565,73624,-393610,-47909,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606120,1584702,1562813,1540492,1517842,1494931,1471844,1448621,1425348,1402140,1379043,1356054,1333162,1310346,1287576,1264819,1242048,1219235,1196361,1173406,-2342008,-2351123,-2359039,-2365641,-2371006,-2375123,-2378093,-2379639,-2379421,-2377631,-2374727,-2371066,-2366831,-2362208,-2357365,-2352454,-2347614,-2342972,-2338646,-2334771,-712969,-724928,-740472,-755473,-769926,-783478,-797283,-815832,811468,796155,786102,778557,773058,769578,767963,768011,769557,772527,776884,782735,776003,760006,759802,755843,752598,752408,754620,754419,754216,759884,789414,813712,831173,849957,870849,894303,919958,946538,972952,997792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-314331,-484561,-506729,-462506,-475165,-404165,-520239,-660512,-585265,-392353,-291528,-228805,-159891,-92127,-28243,31341,90129,148497,211964,276049,-106185,-167137,-174830,-160408,-165509,-140814,-180723,-229513,-203421,-135353,-96809,-73711,-50428,-28414,-8502,9187,25682,41126,57110,72525,348652,363676,389252,391447,405724,414188,424673,438407,448266,387989,364708,335879,307681,253572,243794,224729,203875,180798,160148,146801,110100,104858,104858,105710,110100,107479,110100,110100,110100,115343,112722,119917,116992,132417,150450,166104,184098,201933,209715,211784,-53820,13906
1395,1778515500,851054665,1778515500851054665,1651354,-2263322,-701027,784033,72358,-394546,-60639,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606120,1584698,1562804,1540479,1517824,1494909,1471818,1448590,1425312,1402100,1378999,1356006,1333110,1310290,1287515,1264754,1241979,1219162,1196283,1173323,-2342008,-2351125,-2359041,-2365645,-2371010,-2375126,-2378096,-2379640,-2379419,-2377627,-2374720,-2371058,-2366821,-2362196,-2357352,-2352440,-2347600,-2342958,-2338632,-2334758,-712969,-724931,-740478,-755481,-769937,-783489,-797301,-815860,811441,796135,786085,778543,773048,769571,767961,768014,769564,772538,776901,782758,776150,760150,759947,755984,752739,752553,754764,754562,754359,760072,789625,813902,831372,850167,871074,894543,920213,946804,973226,998063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-314390,-484673,-506808,-462579,-475226,-404278,-520469,-660659,-585032,-392206,-291478,-228732,-159769,-91982,-28092,31509,90311,148709,212213,276291,-106185,-167144,-174824,-160403,-165499,-140826,-180769,-229521,-203302,-135269,-96766,-73671,-50378,-28362,-8454,9234,25727,41173,57161,72569,348652,363685,389269,391453,405733,414188,424673,438439,448266,388009,364665,335855,307628,253486,243794,224663,203769,180723,160069,146801,110100,104858,104858,105716,110100,107479,110100,110100,110100,115343,112722,119966,117046,132475,150512,166071,184204,202007,209715,211868,-53268,11942
1396,1778515500,856067564,1778515500856067564,1647974,-2265416,-702964,789849,71939,-386445,-49623,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601292,1579908,1558059,1535806,1513242,1490440,1467472,1444381,1421262,1398223,1375292,1352468,1329737,1307076,1284456,1261846,1239218,1216547,1193811,1170995,-2344174,-2352982,-2360562,-2366860,-2371931,-2375797,-2378506,-2379736,-2379209,-2377199,-2374179,-2370435,-2366160,-2361522,-2356692,-2351815,-2347025,-2342442,-2338192,-2334394,-715753,-728290,-743806,-758362,-772866,-785841,-800375,-819645,808399,794245,784731,777557,772394,769238,767872,768128,769857,772957,777470,783414,771000,760250,760048,755217,752600,753006,754870,754668,754468,764435,794979,816738,834179,853153,874241,897884,923575,950026,976189,1000520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-334614,-500222,-506689,-460014,-465351,-412481,-555518,-663644,-553033,-370449,-282445,-218973,-149879,-82631,-20157,38942,96898,155280,220415,281658,-113770,-172483,-174759,-159676,-162090,-143597,-192915,-230526,-192154,-127036,-93136,-70283,-47100,-25390,-6044,11369,27503,42847,59190,73797,351273,367432,390595,393842,408078,414427,426035,442737,448266,389923,361350,332549,304168,251658,243794,222258,199554,177982,158737,146801,110100,104858,107015,107479,110100,107479,110100,110100,110100,115343,113130,119089,120505,134729,153645,167974,188419,204564,210886,214216,-53534,12789
1397,1778515500,861170705,1778515500861170705,1635704,-2271574,-708238,793824,70631,-389421,-61945,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596513,1575146,1553326,1531128,1508635,1485926,1463060,1440084,1417105,1394215,1371433,1348755,1326166,1303642,1281154,1258671,1236166,1213615,1191000,1168303,-2346259,-2354758,-2362015,-2368021,-2372806,-2376430,-2378870,-2379764,-2378948,-2376733,-2373593,-2369770,-2365448,-2360799,-2355979,-2351134,-2346393,-2341874,-2337694,-2333985,-718693,-731656,-747102,-761372,-775727,-788485,-803748,-823354,805425,792350,783355,776568,771778,768914,767816,768283,770194,773464,778119,784191,766632,760351,759372,754559,752583,753601,754976,754776,754577,769474,800736,819725,837209,856371,877711,901562,927287,953620,979534,1003240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-348007,-508256,-491055,-465497,-445574,-426217,-595127,-646571,-528135,-351250,-272665,-207608,-138465,-72606,-11328,47419,104322,163393,229917,287771,-118999,-175230,-169518,-161720,-155205,-148262,-206641,-224563,-183477,-119664,-89265,-66392,-43356,-22226,-3383,13788,29492,44916,61531,75194,353894,369406,396695,396727,411939,416775,427295,443023,449278,387881,359374,327973,296943,251658,240254,220636,195462,173511,157315,145808,112722,103852,103412,107479,107106,107479,110100,110100,110100,113987,115107,117965,124158,137008,154665,176085,191365,206055,212308,214958,-53528,10455
1398,1778515500,866029618,1778515500866029618,1632347,-2273516,-710110,795189,70242,-385185,-50258,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591702,1570325,1548510,1526343,1503897,1481254,1458463,1435578,1412713,1389946,1367285,1344725,1322250,1299835,1277449,1255065,1232655,1210196,1187669,1165062,-2348293,-2356486,-2363427,-2369151,-2373653,-2377033,-2379187,-2379731,-2378620,-2376206,-2372939,-2369033,-2364659,-2359991,-2355179,-2350364,-2345670,-2341216,-2337119,-2333497,-721850,-735108,-750255,-764354,-778492,-791089,-807540,819940,802367,790440,781977,775562,771150,768611,767785,768500,770608,774075,778937,785133,763218,760449,758312,754029,752690,754321,755077,754879,754680,775200,805562,822955,840557,859982,881632,905772,931551,957780,983440,1006429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-362557,-516127,-480264,-471640,-425335,-448498,-623061,-639294,-496608,-331973,-259571,-194088,-126307,-62214,-1283,56436,113109,173492,241110,295066,-124528,-177921,-166025,-163969,-148134,-155863,-216311,-222005,-172501,-112261,-84469,-61825,-39391,-18964,-381,16334,31830,47485,64270,76856,359137,378432,400360,401344,412900,416809,429989,446198,455951,383527,351647,322020,292438,251658,235022,217383,191878,170394,157286,144121,104858,103181,104137,107743,106145,109749,110100,110100,110100,112722,115343,117965,126992,144793,155119,178258,191365,207094,215671,214944,-53844,11740
1399,1778515500,870949908,1778515500870949908,1628943,-2275446,-712051,792341,69008,-394515,-62166,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596513,1575138,1553309,1531102,1508601,1485883,1463008,1440024,1417036,1394138,1371347,1348661,1326064,1303531,1281035,1258543,1236030,1213470,1190846,1168139,-2346259,-2354761,-2362020,-2368027,-2372812,-2376437,-2378874,-2379764,-2378943,-2376724,-2373580,-2369753,-2365428,-2360775,-2355954,-2351107,-2346365,-2341846,-2337667,-2333960,-718693,-731661,-747114,-761387,-775748,-788510,-803791,-823407,805376,792314,783324,776544,771761,768905,767814,768289,770210,773489,778156,784238,766921,760638,759656,754840,752867,753890,755261,755060,754861,769865,801164,820107,837608,856795,878162,902044,927797,954150,980077,1003770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-348139,-508469,-491172,-465702,-445555,-426508,-595756,-646552,-527835,-351041,-272547,-207368,-138187,-72333,-11010,47779,104701,163857,230520,288246,-118999,-175237,-169495,-161731,-155140,-148306,-206781,-224472,-183304,-119532,-89178,-66284,-43248,-22131,-3287,13885,29583,45018,61658,75278,353894,369428,396721,396753,411974,416797,427295,443023,449383,387802,359330,327829,296734,251658,240071,220570,195323,173289,157286,145726,112722,103848,103394,107479,107071,107479,110100,110100,110100,113947,115151,117965,124263,137234,154665,176410,191365,206128,212437,214958,-52594,6642
