idx,iterations,status,solve_time_us,total_call_us,opencl_overhead_us,input_pack_us,input_migrate_enq_us,kernel_enq_us,output_migrate_enq_us,wait_us,output_unpack_us,input_migrate_us,kernel_us,output_migrate_us,in_mig_submit_us,in_mig_sched_us,gap_in_to_kernel_us,kernel_submit_us,kernel_sched_us,gap_kernel_to_out_us,out_mig_submit_us,out_mig_sched_us,udp_recv_us,crc_us
9065,1,0,312.924,345.564,130.101,4.860,14.660,79.951,7.250,219.473,0.240,10.060,215.463,9.140,0.800,21.691,24.350,0.700,0.830,21.380,172.893,19.690,7.630,92.501
9066,1,0,324.014,355.904,137.322,4.870,14.280,79.461,7.150,231.243,0.240,9.330,218.582,11.680,0.780,20.900,25.201,0.720,0.830,24.491,176.542,22.781,7.130,92.521
9067,4,0,237.632,269.064,130.862,4.840,14.261,78.021,7.220,146.321,0.250,9.660,138.202,9.090,0.781,21.130,23.480,0.680,0.850,23.020,96.041,21.320,6.820,92.501
9068,1,0,254.943,286.714,138.332,4.871,14.250,82.801,7.330,158.512,0.260,9.760,148.382,11.971,0.800,23.410,24.710,0.720,0.830,24.260,105.021,22.500,6.840,92.511
9069,7,0,345.134,376.885,136.422,4.960,14.241,81.921,7.220,249.973,0.280,10.180,240.463,9.790,0.780,24.131,23.040,0.750,0.860,25.300,197.932,23.320,6.470,92.501
9070,1,0,216.253,247.663,132.632,4.850,13.950,81.461,7.090,121.582,0.270,9.480,115.031,10.550,0.800,23.060,24.441,0.740,0.810,21.900,72.911,19.920,6.690,92.501
9071,1,0,285.873,317.883,215.462,4.880,14.350,46.070,6.600,227.342,0.300,12.240,102.421,13.680,0.750,70.271,4.900,30.981,0.710,70.381,126.501,68.621,10.170,92.532
9072,1,0,202.552,234.133,133.322,4.880,14.281,81.001,7.060,108.131,0.250,11.760,100.811,10.210,0.880,21.041,24.110,0.660,0.820,22.991,58.570,21.241,6.670,92.511
9073,9,0,340.164,371.704,164.001,4.880,14.250,44.451,6.240,283.643,0.270,11.920,207.703,9.800,0.760,72.121,4.890,34.020,0.760,22.650,235.093,20.870,6.470,92.531
9074,8,0,290.434,321.964,130.062,4.860,14.340,81.501,7.120,195.492,0.250,9.980,191.902,9.680,0.770,21.241,25.760,0.720,0.850,20.671,149.031,18.891,6.220,92.491
9075,3,0,415.445,446.855,224.912,4.830,14.250,45.821,6.540,357.244,0.260,12.210,221.943,11.540,0.750,74.021,4.940,34.870,0.750,79.091,249.783,77.331,6.680,92.521
9076,1,0,391.834,423.725,206.152,4.850,14.411,82.841,7.160,295.613,0.250,11.850,217.573,12.040,0.800,22.771,22.330,0.690,0.800,93.231,173.362,91.571,6.530,92.541
9077,1,0,410.045,441.755,222.372,4.840,14.340,46.181,6.240,351.834,0.250,11.730,219.383,11.390,0.750,72.771,4.940,32.760,0.730,78.471,245.513,76.641,6.801,92.491
9078,9,0,479.836,512.896,211.062,4.840,14.800,81.541,7.240,384.865,0.250,10.471,301.834,13.860,0.780,23.280,24.190,0.710,0.840,93.141,260.074,91.371,6.760,92.521
9079,1,0,327.204,358.945,213.304,4.840,14.140,45.780,6.350,269.174,0.460,11.811,145.641,11.740,0.800,71.850,4.970,32.441,0.750,69.711,171.172,67.911,7.160,92.501
9080,1,0,322.314,354.035,137.472,4.830,14.600,82.501,7.280,226.413,0.240,11.970,216.563,12.020,0.830,22.650,22.830,0.730,0.830,24.640,173.562,22.810,6.620,92.511
9081,1,0,349.464,381.134,166.011,4.840,14.140,45.671,6.390,291.633,0.260,13.670,215.123,9.990,0.810,71.971,4.940,34.570,0.730,22.500,242.703,20.760,6.860,92.521
9082,8,0,463.946,496.196,208.703,4.870,15.030,83.971,7.060,366.335,0.240,10.410,287.493,11.680,0.860,23.110,25.541,0.720,0.860,93.071,244.223,91.331,7.411,92.511
9083,4,0,368.454,400.315,166.783,4.880,14.600,46.830,6.400,309.494,0.240,12.011,233.532,10.040,0.820,72.160,4.960,31.411,0.760,23.701,258.234,21.920,7.130,92.511
9084,4,0,238.303,268.553,131.211,4.830,13.570,78.311,7.180,146.952,0.290,11.501,137.342,12.000,0.770,20.640,21.410,0.700,0.830,23.840,95.072,22.070,6.590,92.811
9085,2,0,207.133,239.023,129.622,4.870,14.760,77.791,7.070,116.172,0.250,9.650,109.401,9.190,0.790,22.160,23.481,0.680,0.800,22.700,68.341,20.980,6.370,92.541
9086,5,0,307.514,339.084,138.182,4.890,14.330,79.821,7.050,214.303,0.280,9.660,200.902,11.361,0.760,20.720,25.901,0.700,0.810,27.760,159.152,25.930,6.540,92.521
9087,2,0,261.253,292.804,133.832,4.851,14.280,79.971,7.300,167.862,0.260,9.350,158.972,9.270,0.760,23.880,23.070,0.700,0.830,23.811,116.831,22.081,7.060,92.521
9088,2,0,270.433,304.514,142.312,4.890,16.670,82.781,7.120,174.102,0.250,11.651,162.202,13.990,0.780,27.550,21.000,0.730,0.850,24.940,118.762,23.230,9.050,92.511
9089,2,0,578.837,611.588,452.856,4.851,14.340,81.151,7.100,484.146,0.380,9.790,158.732,11.830,0.800,23.940,24.250,0.700,0.780,333.784,117.131,331.954,7.060,92.501
9090,2,0,237.383,272.013,148.172,4.890,16.770,96.001,7.380,127.452,0.250,11.070,123.841,11.681,0.890,25.830,30.291,0.740,0.830,23.220,75.401,21.470,6.860,92.502
9091,5,0,269.573,301.664,135.342,4.840,14.491,80.441,7.260,175.822,0.250,11.600,166.322,10.810,0.770,25.500,19.520,0.690,0.830,23.601,123.961,21.841,7.090,92.541
9092,2,0,214.812,246.213,132.961,4.830,13.820,78.351,7.210,123.111,0.260,11.390,113.252,11.060,0.750,21.430,21.480,0.720,0.820,22.190,71.121,20.470,6.400,92.502
9093,2,0,220.382,251.863,135.971,4.880,14.160,79.741,7.180,127.351,0.270,12.140,115.892,10.650,0.760,20.700,22.560,0.740,0.870,24.230,73.381,22.420,7.450,92.521
9094,2,0,228.813,261.343,142.131,4.860,15.060,89.752,7.380,125.261,0.280,11.410,119.212,10.900,1.010,23.621,26.440,0.720,0.870,24.100,72.521,22.300,6.520,92.501
9095,2,0,253.083,285.194,169.093,4.840,14.421,47.390,6.330,193.673,0.240,12.200,116.101,11.450,0.790,72.281,4.931,31.751,0.750,23.360,140.892,21.620,6.650,92.501
9096,2,0,216.513,250.553,136.892,4.840,16.160,80.980,7.290,121.761,0.270,11.660,113.661,10.930,0.800,23.501,24.090,0.740,0.790,22.061,71.420,20.351,6.340,92.521
9097,4,0,279.983,311.884,169.803,4.820,14.500,45.670,6.300,222.233,0.260,12.291,142.081,10.950,0.780,74.650,4.920,35.131,0.740,22.891,170.632,21.171,6.610,92.511
9098,2,0,217.393,248.623,134.492,4.840,13.900,80.641,7.160,123.482,0.280,9.770,114.131,11.070,0.780,21.090,24.921,0.710,0.790,22.070,71.431,20.280,6.840,92.511
9099,3,0,314.863,346.755,219.424,4.840,14.451,44.480,6.370,258.293,0.280,11.731,127.331,10.770,0.800,74.930,4.850,36.181,0.750,23.201,156.922,21.381,6.590,92.511
9100,2,0,221.892,253.723,137.831,4.860,14.250,82.461,7.260,126.051,0.260,12.250,115.892,11.510,0.800,23.680,21.690,0.690,0.810,22.710,72.731,20.970,6.480,92.511
9101,2,0,250.583,282.204,168.712,4.870,14.100,44.081,6.560,194.172,0.270,13.540,113.492,10.900,0.770,73.001,4.950,37.140,0.760,22.100,143.512,20.430,6.800,92.491
9102,3,0,233.673,265.243,136.322,4.880,13.960,80.931,7.210,138.962,0.260,10.310,128.921,10.780,0.750,22.990,23.831,0.720,0.830,23.951,86.601,22.221,6.820,92.521
9103,3,0,314.054,346.045,217.974,4.850,14.250,58.080,6.521,243.653,0.280,11.990,128.071,11.090,0.780,75.381,4.990,23.871,0.720,22.791,144.821,21.001,9.270,92.511
9104,3,0,231.363,262.823,134.602,4.890,13.980,81.871,7.380,135.952,0.280,11.590,128.221,10.820,0.820,21.110,24.361,0.681,0.810,22.560,85.261,20.800,6.530,92.502
9105,3,0,227.853,260.124,134.062,4.851,14.710,79.421,7.240,135.122,0.250,9.970,126.062,10.600,0.800,22.100,23.410,0.700,0.820,23.790,83.541,22.000,6.640,92.521
9106,2,0,214.022,245.103,132.141,4.841,13.710,77.841,7.170,122.801,0.260,10.110,112.962,10.630,0.750,20.370,23.550,0.710,0.810,23.920,71.151,22.160,6.530,92.511
9107,3,0,328.284,360.504,182.502,4.860,14.510,79.111,7.340,235.493,0.280,9.660,178.002,10.550,0.750,22.460,23.631,0.740,0.800,24.540,135.992,22.780,6.831,92.511
9108,3,0,239.533,271.303,136.662,4.850,14.400,82.491,7.300,143.362,0.280,11.621,134.641,10.840,0.790,22.400,22.800,0.680,0.810,22.761,90.232,20.990,6.710,92.531
9109,3,0,229.843,261.463,133.861,4.870,14.320,80.771,7.221,135.641,0.250,9.820,127.602,10.440,0.790,22.821,24.030,0.690,0.860,23.280,84.951,21.570,6.710,92.491
9110,2,0,220.713,252.293,135.862,4.840,13.890,82.611,7.440,124.492,0.270,10.530,116.431,11.010,0.760,22.570,23.241,0.740,0.810,22.350,72.031,20.570,17.241,92.511
9111,3,0,241.153,273.584,150.472,4.830,14.880,84.491,7.070,143.261,0.260,10.750,123.112,11.210,1.170,22.371,25.080,0.800,1.010,25.290,78.861,23.290,6.880,92.501
9112,3,0,258.633,290.523,169.681,4.860,14.140,47.641,6.390,198.792,0.280,14.280,120.842,11.930,0.740,69.691,5.030,31.360,0.750,22.640,145.542,20.670,6.710,92.481
9113,3,0,253.713,286.573,169.852,4.860,15.130,46.401,6.230,195.322,0.270,12.040,116.721,12.080,0.840,70.751,5.050,30.810,0.770,25.341,141.041,23.291,6.580,92.521
9114,2,0,254.853,286.903,169.131,4.850,14.490,46.321,6.390,196.292,0.300,12.480,117.772,11.640,0.770,69.621,4.890,30.420,0.730,24.680,141.642,22.660,7.160,92.521
9115,3,0,285.083,317.794,168.653,4.830,14.791,46.100,6.560,226.163,0.260,11.811,149.141,11.460,0.770,70.690,5.010,30.301,0.760,25.011,172.922,22.931,6.580,92.521
9116,2,0,258.853,290.853,170.071,4.830,14.590,48.841,6.450,197.782,0.250,12.180,120.782,12.120,0.790,69.491,4.870,27.310,0.740,24.170,141.432,22.180,7.040,92.501
9117,3,0,253.863,285.653,167.662,4.850,14.500,46.700,6.411,194.462,0.260,12.320,117.991,11.070,0.760,70.691,5.030,30.141,0.730,24.601,141.601,22.601,7.050,92.512
9118,3,0,255.893,287.753,166.331,4.880,14.070,47.971,6.510,195.462,0.280,12.060,121.422,11.220,0.750,69.881,4.960,28.440,0.760,22.530,143.322,20.540,6.850,92.521
9119,3,0,231.833,263.683,139.481,4.940,14.280,83.081,7.250,135.311,0.250,11.520,124.202,10.910,0.750,22.741,23.220,0.710,0.820,24.800,80.491,22.790,7.100,92.531
9120,2,0,255.043,286.824,170.493,4.860,14.151,46.770,6.230,196.143,0.260,12.521,116.331,12.000,0.870,71.591,4.870,31.711,0.720,22.560,141.652,20.550,9.500,92.501
9121,3,0,254.683,287.554,170.723,4.860,15.321,47.230,6.340,195.283,0.270,12.030,116.831,10.760,0.790,72.221,4.851,30.830,0.741,24.820,141.122,22.840,7.110,92.551
9122,3,0,271.293,304.573,171.121,4.860,14.760,52.731,6.520,205.722,0.310,13.170,133.452,11.880,0.770,71.111,4.950,25.790,0.740,23.170,152.372,21.180,7.620,92.521
9123,3,0,360.824,393.184,215.092,4.840,14.630,47.781,6.410,300.753,0.280,12.040,178.092,11.411,0.760,70.361,5.020,28.880,0.720,24.890,200.382,22.890,18.161,92.521
9124,2,0,252.133,284.233,167.751,4.870,14.420,47.351,6.420,192.672,0.270,12.450,116.482,11.410,0.770,69.521,4.840,29.340,0.710,22.360,138.672,20.590,6.930,92.511
9125,3,0,232.433,265.273,139.882,4.870,14.920,81.121,7.210,137.932,0.270,9.920,125.391,12.000,0.790,21.611,26.390,0.680,0.860,25.241,83.571,23.501,6.620,92.521
9126,3,0,266.903,298.853,170.591,4.870,14.530,45.411,6.380,209.352,0.260,12.150,128.262,11.300,0.780,72.341,4.870,33.240,0.740,21.870,154.912,20.090,6.591,92.521
9127,2,0,212.583,244.803,133.852,4.840,14.590,78.821,7.221,120.511,0.270,9.750,110.951,10.780,0.800,21.291,24.820,0.720,0.820,22.981,69.490,21.181,6.450,92.501
9128,4,0,244.863,276.103,132.932,4.870,13.690,79.041,7.270,152.462,0.260,9.820,143.171,11.140,0.790,20.440,24.491,0.730,0.820,22.961,101.082,21.140,6.720,92.481
9129,8,0,299.733,331.444,137.221,4.830,14.380,79.201,7.260,207.262,0.280,9.450,194.223,10.610,0.790,23.640,22.340,0.750,0.840,27.150,151.942,25.410,7.120,92.512
9130,3,0,254.763,285.863,136.472,4.870,13.870,82.111,7.030,159.132,0.260,11.750,149.391,11.850,0.780,22.370,23.151,0.730,0.820,23.331,106.552,21.390,6.660,92.521
9131,4,0,292.414,325.464,177.782,4.870,14.780,47.091,6.420,232.973,0.270,12.500,147.682,10.550,0.790,70.851,16.450,41.700,0.840,23.081,182.672,21.201,6.780,92.521
9132,2,0,382.345,414.795,187.613,4.870,14.600,84.741,7.170,283.944,0.280,10.070,227.182,11.270,0.780,22.690,25.961,0.700,0.800,25.481,182.852,23.691,6.960,92.482
9133,3,0,237.502,271.853,140.451,4.870,16.841,84.321,7.530,139.511,0.250,9.660,131.402,10.830,0.850,24.601,26.960,0.710,0.770,24.340,87.471,22.650,7.170,92.531
9134,4,0,327.134,358.685,215.524,4.870,14.051,45.530,6.440,269.394,0.300,12.301,143.161,11.890,0.790,72.711,4.870,34.031,0.700,22.361,170.412,20.501,6.430,92.491
9135,3,0,232.772,265.943,137.431,4.850,15.481,81.321,7.260,138.051,0.260,9.760,128.512,10.530,0.830,22.361,24.920,0.690,0.820,23.390,85.251,21.680,7.070,92.511
9136,2,0,296.064,327.624,213.483,4.860,13.830,46.441,6.400,237.503,0.350,12.460,114.141,11.320,0.760,71.131,4.910,31.830,0.740,21.721,139.231,19.941,7.041,92.511
9137,4,0,246.003,279.173,137.911,4.870,15.560,84.311,7.090,148.082,0.270,10.171,141.262,10.640,0.810,22.880,25.370,0.720,0.810,23.680,95.862,21.960,9.230,92.521
9138,2,0,298.754,330.414,215.003,4.850,14.210,46.020,6.500,240.603,0.270,12.190,115.411,12.050,0.810,70.921,5.020,32.161,0.740,22.091,140.701,20.341,7.490,92.492
9139,2,0,323.244,356.954,184.892,4.880,16.040,80.131,7.260,229.643,0.300,9.700,172.062,10.730,0.820,23.010,25.771,0.680,0.860,24.260,130.332,22.430,6.681,92.511
9140,3,0,291.424,328.664,189.412,4.840,17.580,64.101,6.400,213.813,0.330,16.740,139.252,12.020,0.930,75.401,5.460,20.460,1.090,26.090,153.322,24.020,7.201,92.491
9141,2,0,224.093,256.733,142.201,4.840,15.020,83.911,7.270,126.562,0.270,10.910,114.532,12.770,0.820,23.200,25.920,0.730,0.940,24.810,71.691,23.050,6.800,92.521
9142,1,0,203.582,234.623,133.302,4.820,13.651,81.401,7.190,108.801,0.290,9.900,101.321,11.290,0.760,22.960,23.160,0.760,0.810,22.241,57.970,20.471,7.130,92.511
9143,6,0,276.283,308.473,139.100,4.850,14.800,84.331,7.220,178.472,0.250,10.620,169.373,10.710,0.830,24.590,24.120,0.710,0.840,24.720,125.702,22.900,6.970,92.522
9144,2,0,248.083,280.104,166.602,4.870,14.290,46.811,6.210,189.272,0.260,12.120,113.502,11.530,0.760,69.721,4.840,29.480,0.730,22.480,136.462,20.630,6.880,92.511
9145,2,0,217.063,249.663,135.811,4.860,14.910,81.021,7.220,122.222,0.260,9.850,113.852,10.420,0.790,21.700,25.290,0.690,0.820,23.850,70.701,22.140,7.550,92.502
9146,2,0,247.813,279.413,166.902,4.840,14.240,45.641,6.350,189.862,0.270,12.110,112.511,11.740,0.790,71.881,4.930,32.690,0.740,21.241,138.401,19.521,8.800,92.491
9147,2,0,222.352,254.774,140.142,4.831,14.980,84.641,7.270,124.421,0.280,10.040,114.632,10.680,0.770,22.490,26.010,0.680,0.810,24.000,70.161,22.260,7.550,92.521
9148,2,0,257.593,288.764,172.983,4.840,13.880,44.940,6.430,200.583,0.250,12.090,115.781,13.251,0.770,74.661,4.900,36.331,0.740,23.370,145.332,21.650,6.430,92.481
9149,2,0,220.203,252.153,135.342,4.850,14.460,78.971,7.040,128.052,0.260,9.620,116.811,10.390,0.780,22.600,24.111,0.740,0.840,23.220,75.951,21.370,6.370,92.521
9150,5,0,264.054,295.684,137.952,4.910,14.170,78.601,7.320,172.163,0.280,9.931,157.732,10.320,0.800,21.310,23.750,0.710,0.820,26.540,115.892,24.860,6.740,92.501
9151,2,0,295.964,329.014,140.032,4.880,15.080,81.451,7.411,201.192,0.280,10.350,188.982,11.160,0.790,24.631,21.970,0.710,0.810,25.121,146.071,23.131,7.060,143.692
9152,2,0,258.853,294.804,176.223,4.860,18.420,49.670,6.381,196.962,0.290,12.270,118.581,12.411,0.870,76.821,4.940,30.841,0.710,22.960,142.811,20.950,6.920,92.501
9153,2,0,299.003,331.875,215.884,4.851,15.090,47.680,6.651,239.142,0.260,12.230,115.991,11.650,0.830,70.861,5.060,29.831,0.730,72.151,139.041,70.301,6.390,92.511
9154,2,0,244.693,277.073,162.572,4.850,14.660,46.961,6.460,185.362,0.260,12.360,114.501,10.360,0.790,70.211,4.910,30.010,0.740,21.771,138.041,19.851,9.360,92.511
9155,2,0,301.434,333.094,217.833,4.830,14.390,47.081,6.260,242.163,0.260,11.800,115.261,12.340,0.780,74.561,4.870,33.441,0.730,71.501,142.041,69.571,6.840,92.502
9156,2,0,219.832,251.543,134.391,4.880,14.351,82.391,7.180,123.881,0.250,10.140,117.152,12.080,0.790,21.741,23.890,0.710,0.850,23.290,72.421,21.290,6.940,92.491
9157,2,0,243.643,275.503,161.282,4.860,14.370,45.821,6.420,185.582,0.260,12.040,114.221,9.100,0.760,70.261,4.890,31.020,0.740,22.381,138.371,20.471,6.751,92.551
9158,2,0,269.454,301.754,138.742,4.880,14.480,84.241,7.130,171.473,0.260,9.731,163.012,12.100,0.770,23.150,25.260,0.700,0.810,24.560,118.642,22.600,6.960,92.521
9159,2,0,384.794,418.065,193.082,4.940,15.621,88.231,7.370,282.333,0.270,10.700,224.983,10.730,0.981,23.020,28.240,0.720,0.800,27.330,179.052,25.530,6.960,103.021
9160,2,0,256.553,290.423,173.392,4.980,15.770,52.951,6.480,191.112,0.270,13.350,117.031,12.060,0.770,70.641,5.130,25.440,0.860,23.161,135.692,21.370,6.740,92.501
9161,2,0,221.853,253.693,139.691,4.870,14.090,82.261,7.310,126.202,0.260,10.080,114.002,10.760,0.780,21.650,25.520,0.720,0.850,25.560,70.641,23.800,7.120,92.512
9162,2,0,246.253,279.404,166.622,4.860,15.580,45.341,6.310,188.712,0.250,12.100,112.782,11.400,0.790,70.981,4.950,30.820,0.730,21.820,136.882,20.040,6.500,92.491
9163,2,0,329.354,361.465,183.283,4.840,14.700,79.031,7.270,236.893,0.270,9.880,178.182,10.460,0.810,23.410,22.510,0.690,0.840,24.081,136.481,22.081,6.490,92.521
9164,2,0,219.203,250.423,133.352,4.850,14.010,82.381,7.100,123.392,0.270,10.141,117.071,10.970,0.790,22.910,22.990,0.710,0.840,22.451,72.551,20.711,9.760,92.531
9165,2,0,372.255,442.336,275.034,5.840,37.940,194.723,8.510,157.342,0.380,29.461,167.302,12.740,2.530,46.040,80.541,0.700,1.690,30.060,93.611,28.050,12.010,92.681
9166,2,0,396.415,477.956,307.574,5.860,48.301,215.563,9.070,158.672,0.310,43.011,170.382,14.310,3.360,45.810,91.411,0.740,1.220,31.730,93.891,29.750,10.590,92.851
9167,2,0,416.235,497.906,322.414,6.180,46.601,227.293,9.150,165.132,0.330,43.431,175.492,15.021,3.170,45.590,96.111,0.720,2.140,33.270,93.621,30.930,12.070,92.941
9168,1,0,308.064,357.215,222.193,5.540,24.300,156.292,7.990,135.602,0.340,18.300,135.022,14.100,1.040,32.410,67.771,0.690,1.370,32.270,72.211,30.560,9.780,92.581
9169,2,0,229.713,262.183,144.682,4.890,14.680,93.391,7.140,123.192,0.230,11.160,117.501,11.201,0.780,26.190,28.651,0.700,1.030,24.230,71.641,22.540,9.061,92.521
9170,2,0,211.612,243.273,131.401,4.850,14.281,83.081,7.190,115.211,0.230,10.820,111.872,10.520,0.760,22.750,23.460,0.690,0.820,21.470,67.541,19.730,9.240,92.501
9171,2,0,220.323,252.543,136.942,4.850,15.050,85.341,7.370,121.342,0.230,11.531,115.601,10.350,0.740,24.350,24.300,0.720,0.810,23.011,71.431,21.271,7.340,92.511
9172,2,0,280.234,312.524,195.843,4.840,14.170,142.401,7.610,124.062,0.230,67.160,116.681,10.581,0.740,22.061,26.891,0.750,0.840,25.040,71.761,23.300,6.980,92.531
9173,2,0,210.262,241.953,131.621,4.830,14.260,79.031,7.140,118.011,0.250,9.840,110.332,10.440,0.750,23.440,22.800,0.680,0.770,22.890,68.941,21.170,6.790,92.511
9174,2,0,210.583,241.793,130.832,4.850,14.120,81.411,7.140,116.152,0.240,10.000,110.961,9.911,0.750,21.660,24.111,0.720,0.790,23.330,67.421,21.550,7.150,92.501
9175,2,0,212.243,244.123,130.892,4.850,14.540,78.451,7.180,120.592,0.250,10.051,113.231,10.441,0.730,23.710,21.840,0.710,0.780,22.160,72.121,20.370,6.580,92.491
9176,2,0,211.432,242.973,131.042,4.870,14.021,80.431,7.260,117.681,0.250,10.060,111.931,9.820,0.760,21.861,24.840,0.720,0.800,21.311,70.261,19.530,17.500,92.561
9177,2,0,212.403,243.813,131.982,4.840,14.280,78.441,7.220,120.712,0.260,9.850,111.831,10.140,0.780,25.020,21.011,0.701,0.830,23.590,71.031,21.810,6.751,92.491
9178,2,0,209.203,240.293,130.272,4.830,13.970,76.871,7.210,118.902,0.250,9.980,110.021,11.220,0.800,21.880,21.851,0.690,0.800,23.180,68.811,21.370,8.020,92.521
9179,2,0,270.983,302.864,134.162,4.840,14.461,80.191,7.190,177.102,0.230,10.000,168.702,9.711,0.800,22.661,23.280,0.720,0.800,23.250,125.991,21.470,6.660,92.501
9180,2,0,320.694,352.314,193.132,4.880,14.160,81.371,7.220,226.043,0.250,10.300,159.182,12.400,0.880,21.270,24.561,0.700,0.770,81.121,116.122,79.321,6.570,92.521
9181,3,0,271.003,302.593,132.791,4.850,14.100,80.591,7.250,177.182,0.250,9.720,169.802,9.660,0.800,24.220,22.700,0.700,0.830,22.191,127.702,20.450,7.130,92.482
9182,2,0,318.534,350.184,194.412,4.850,14.130,79.451,7.231,225.862,0.430,11.480,155.772,12.290,0.730,21.961,22.300,0.720,0.790,83.571,113.672,81.871,7.040,92.511
9183,4,0,290.594,322.404,135.152,4.870,14.390,81.891,7.291,195.112,0.240,9.910,187.252,10.360,0.760,23.061,24.760,0.740,0.790,24.541,144.222,22.781,6.710,104.641
9184,6,0,377.264,409.535,194.942,4.850,14.851,82.681,7.190,281.243,0.240,10.030,214.593,12.070,0.771,23.440,24.600,0.740,0.790,80.891,171.742,79.151,6.530,92.521
9185,3,0,328.484,360.105,140.542,4.830,14.471,83.961,7.140,231.453,0.250,10.930,219.563,12.190,0.770,21.970,26.920,0.730,0.790,25.190,176.992,23.460,8.480,92.481
9186,4,0,348.594,380.254,196.461,4.850,13.980,81.981,7.340,253.093,0.250,12.650,183.793,12.260,0.770,23.160,22.520,0.730,0.820,82.161,141.872,80.441,6.850,92.502
9187,2,0,269.973,301.394,133.602,4.830,14.080,83.191,7.230,173.342,0.250,9.720,167.792,10.700,0.730,20.920,27.311,0.730,0.820,22.630,124.142,20.910,10.350,92.531
9188,7,0,390.584,422.126,194.943,4.850,13.840,81.481,7.110,295.503,0.250,9.720,227.183,14.190,0.800,21.850,25.580,0.740,0.810,80.091,184.552,78.321,6.740,92.491
9189,5,0,298.884,330.214,132.602,4.840,14.100,78.861,7.220,206.743,0.230,9.670,197.612,10.150,0.770,22.410,23.931,0.750,0.800,22.260,156.532,20.500,6.341,92.501
9190,2,0,318.924,372.455,225.623,5.381,26.490,150.712,8.170,149.252,0.310,21.991,146.832,14.721,2.060,29.250,64.240,0.700,1.390,32.630,84.791,30.540,9.390,92.511
9191,2,0,226.852,259.574,143.802,4.840,14.550,90.891,7.230,122.491,0.250,12.680,115.772,12.350,0.790,24.050,27.670,0.710,0.810,23.650,70.621,21.830,7.830,92.521
9192,3,0,235.213,266.763,136.362,4.880,14.170,82.261,7.330,139.532,0.250,10.740,130.401,10.211,0.810,25.160,21.471,0.720,0.820,23.840,87.271,22.060,6.880,92.531
9193,2,0,213.603,244.893,131.302,4.870,14.140,79.331,7.310,120.972,0.230,10.391,113.591,9.800,0.780,22.210,23.680,0.720,0.790,22.701,72.151,20.971,6.130,92.571
9194,2,0,211.303,242.963,129.792,4.840,14.280,80.661,7.060,117.532,0.250,10.050,113.171,9.680,0.780,22.831,23.260,0.680,0.780,21.301,70.791,19.501,6.530,92.511
9195,2,0,211.303,242.653,130.652,4.820,14.060,78.001,7.190,119.932,0.310,10.710,112.001,10.400,0.750,22.340,21.981,0.680,0.830,22.610,70.631,20.830,6.260,92.491
9196,4,0,239.573,270.733,128.761,4.850,14.070,79.761,7.320,146.422,0.240,9.880,141.972,9.331,0.760,23.900,22.110,0.740,0.830,21.300,99.871,19.520,6.250,92.502
9197,2,0,211.552,243.213,130.761,4.850,14.260,78.311,7.260,119.921,0.430,9.760,112.452,9.740,0.790,21.560,23.650,0.700,0.780,23.240,70.671,21.540,6.240,92.511
9198,2,0,256.293,288.473,167.532,4.880,14.470,47.590,6.280,196.742,0.460,12.840,120.941,9.380,0.770,72.001,5.070,32.101,0.750,25.001,146.351,23.241,6.560,92.502
9199,4,0,460.875,493.176,208.912,4.870,14.940,84.361,7.280,362.884,0.240,9.830,284.264,11.960,0.760,23.850,24.820,0.730,0.830,95.191,239.403,93.401,6.580,92.491
