label,phase,raceline,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,Q_N,Q_CONTOURING,Q_LAG,Q_ALPHA,Q_PROGRESS,Q_VX,VX_REF,Q_VY,Q_OMEGA,R_DELTA,R_AX,R_VTHETA,W_DELTA_RATE,W_AX_RATE,W_VTHETA_RATE,Q_N_TERM,Q_CONTOURING_TERM,Q_LAG_TERM,Q_ALPHA_TERM,Q_PROGRESS_TERM,ADMM_RHO,ADMM_MAX_ITER,ADMM_TOL,HORIZON,DT,V_THETA_MAX
Q_LAG_TERM=500,Phase 1: One-at-a-time,my_track,538500.0,4,2,3.9499,1.3208,3.141,1.2155,4.81,2.6456,4.273,987.6,1309.2,5380,0.0,100.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,500,50.0,5.0,1.0,100,0.01,10,0.06,3.0
Q_LAG_TERM=2000,Phase 1: One-at-a-time,my_track,756300.0,5,1,5.8541,1.1027,3.1415,1.3878,5.41,2.8349,4.19,981.4,1024.8,7558,0.7,100.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,2000,50.0,5.0,1.0,100,0.01,10,0.06,3.0
Q_LAG_TERM=5000,Phase 1: One-at-a-time,my_track,75.981,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,21.5,1560.0,0,0.0,1.1,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,5000,50.0,5.0,1.0,100,0.01,10,0.06,3.0
Q_ALPHA_TERM=10,Phase 1: One-at-a-time,my_track,1032300.0,5,1,9.1829,3.4511,3.1406,1.4835,5.94,2.4684,4.393,984.2,1193.3,10318,0.5,100.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,10,5.0,1.0,100,0.01,10,0.06,3.0
Q_ALPHA_TERM=100,Phase 1: One-at-a-time,my_track,689900.0,5,1,13.3893,2.6258,3.1416,1.1327,4.62,1.9171,3.4758,1000.6,1467.8,6894,0.0,100.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,100,5.0,1.0,100,0.01,10,0.06,3.0
Q_ALPHA_TERM=200,Phase 1: One-at-a-time,my_track,747300.0,4,2,4.5699,1.6914,3.1416,0.8531,4.02,1.9711,3.0296,980.5,1077.7,7468,0.0,99.7,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,200,5.0,1.0,100,0.01,10,0.06,3.0
Q_PROGRESS_TERM=1,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,20.8,441.8,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,1,1.0,100,0.01,10,0.06,3.0
Q_PROGRESS_TERM=10,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,20.6,386.9,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,10,1.0,100,0.01,10,0.06,3.0
Q_PROGRESS_TERM=20,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,20.8,359.7,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,20,1.0,100,0.01,10,0.06,3.0
ADMM_RHO=0.1,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,20.6,363.6,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,0.1,100,0.01,10,0.06,3.0
ADMM_RHO=0.5,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,20.7,365.4,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,0.5,100,0.01,10,0.06,3.0
ADMM_RHO=2.0,Phase 1: One-at-a-time,my_track,75.96,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,20.5,446.4,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,2.0,100,0.01,10,0.06,3.0
ADMM_RHO=5.0,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,21.2,440.0,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,5.0,100,0.01,10,0.06,3.0
ADMM_RHO=10.0,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,20.6,457.6,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,10.0,100,0.01,10,0.06,3.0
ADMM_RHO=20.0,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,20.6,369.0,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,20.0,100,0.01,10,0.06,3.0
ADMM_MAX_ITER=30,Phase 1: One-at-a-time,my_track,936400.0,6,0,10.7342,1.9049,3.1413,1.635,6.78,2.4269,4.2435,306.0,364.5,9359,3.4,30.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,30,0.01,10,0.06,3.0
ADMM_MAX_ITER=50,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,20.6,365.7,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,50,0.01,10,0.06,3.0
ADMM_MAX_ITER=200,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,20.7,360.0,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,200,0.01,10,0.06,3.0
ADMM_TOL=0.001,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,21.3,466.7,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.001,10,0.06,3.0
ADMM_TOL=0.005,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,20.6,360.6,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.005,10,0.06,3.0
ADMM_TOL=0.05,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,20.7,367.7,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.05,10,0.06,3.0
HORIZON=6,Phase 1: One-at-a-time,my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,12.8,222.9,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,3.0
HORIZON=8,Phase 1: One-at-a-time,my_track,75.957,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,16.8,304.5,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.06,3.0
HORIZON=12,Phase 1: One-at-a-time,my_track,75.965,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,25.0,444.0,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,12,0.06,3.0
HORIZON=15,Phase 1: One-at-a-time,my_track,75.971,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,31.0,667.7,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,15,0.06,3.0
HORIZON=20,Phase 1: One-at-a-time,my_track,75.982,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,41.7,717.7,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.06,3.0
DT=0.03,Phase 1: One-at-a-time,my_track,1155100.0,5,1,27.5459,11.7286,3.1411,1.3566,4.29,1.813,3.5044,985.5,1021.3,11546,0.0,100.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.03,3.0
DT=0.04,Phase 1: One-at-a-time,my_track,971700.0,5,1,16.492,4.395,3.1413,1.3171,3.78,2.1059,3.9175,1003.5,1049.1,9712,0.0,100.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.04,3.0
DT=0.05,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,21.2,511.9,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.05,3.0
DT=0.08,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,21.1,428.4,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.08,3.0
V_THETA_MAX=1.5,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,21.0,368.6,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.06,1.5
V_THETA_MAX=2.0,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,21.1,372.8,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.06,2.0
V_THETA_MAX=3.5,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,21.0,456.7,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.06,3.5
V_THETA_MAX=5.0,Phase 1: One-at-a-time,my_track,75.961,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,21.1,455.2,0,0.0,1.0,OK,0.0,500.0,1000.0,50.0,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,10,0.06,5.0
QC100_QL100_QA5_QP0.1_H6_VT1.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,995000.0,6,0,21.5399,6.1715,3.1403,1.513,6.35,3.0639,4.5913,583.7,900.3,9945,0.7,99.8,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,1.5
QC100_QL100_QA5_QP0.1_H6_VT1.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,92.997,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,614.5,992.0,0,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,1.5
QC100_QL100_QA5_QP0.1_H6_VT1.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1064000.0,6,0,9.8055,3.2623,3.1415,1.8529,6.67,3.083,6.7899,603.2,1431.2,10635,0.4,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,1.5
QC100_QL100_QA5_QP0.1_H6_VT1.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,354200.0,4,2,2.691,0.9531,3.1412,1.1349,4.36,3.2033,4.0524,603.0,833.9,3537,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,1.5
QC100_QL100_QA5_QP0.1_H6_VT1.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,12.9,285.2,0,0.0,1.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,1.5
QC100_QL100_QA5_QP0.1_H6_VT2.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1098000.0,6,0,9.7921,7.385,3.1398,2.6195,5.05,2.3684,3.5482,575.6,638.1,10975,0.0,99.8,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,2.0
QC100_QL100_QA5_QP0.1_H6_VT2.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,92.985,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,602.2,750.7,0,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,2.0
QC100_QL100_QA5_QP0.1_H6_VT2.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1096200.0,3,3,14.0341,5.6257,1.5637,1.2609,0.32,2.3357,3.592,602.8,743.8,10957,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,2.0
QC100_QL100_QA5_QP0.1_H6_VT2.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,966600.0,4,2,6.9762,3.1034,3.1413,1.0715,4.71,3.2384,7.7381,605.7,747.0,9661,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,2.0
QC100_QL100_QA5_QP0.1_H6_VT2.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,12.7,232.5,0,0.0,1.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,2.0
QC100_QL100_QA5_QP0.1_H6_VT3.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,361800.0,4,2,2.79,0.7907,2.7714,1.5818,4.4,3.6231,3.9317,596.4,721.6,3613,0.0,99.8,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,3.0
QC100_QL100_QA5_QP0.1_H6_VT3.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,92.985,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,602.6,631.5,0,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,3.0
QC100_QL100_QA5_QP0.1_H6_VT3.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,888000.0,4,2,30.0495,9.5282,3.1314,1.3456,3.19,2.4644,3.0908,602.4,735.7,8875,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,3.0
QC100_QL100_QA5_QP0.1_H6_VT3.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,257500.0,6,0,4.3841,0.8949,3.1375,1.1737,5.14,3.2929,4.3676,603.5,634.7,2570,0.1,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,3.0
QC100_QL100_QA5_QP0.1_H6_VT3.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.0,293.2,0,0.0,1.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,3.0
QC100_QL100_QA5_QP0.1_H6_VT3.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,169100.0,4,2,2.7661,1.253,2.7063,1.6203,4.61,4.8908,5.2218,595.2,681.2,1686,0.0,99.8,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,3.5
QC100_QL100_QA5_QP0.1_H6_VT3.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,92.988,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,605.1,1433.4,0,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,3.5
QC100_QL100_QA5_QP0.1_H6_VT3.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,890200.0,3,3,13.9651,4.7621,1.5585,1.2023,0.7,3.0799,3.5606,602.5,847.1,8897,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,3.5
QC100_QL100_QA5_QP0.1_H6_VT3.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1079100.0,5,1,13.1373,3.9938,3.1407,1.5896,4.73,2.159,4.1667,601.9,724.7,10786,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,3.5
QC100_QL100_QA5_QP0.1_H6_VT3.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,12.7,231.7,0,0.0,1.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,3.5
QC100_QL100_QA5_QP0.1_H6_VT5.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1112500.0,6,0,14.9965,4.0817,3.1415,1.5273,5.04,2.0952,3.9244,591.5,640.2,11120,0.0,99.8,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,5.0
QC100_QL100_QA5_QP0.1_H6_VT5.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,92.985,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,602.5,775.0,0,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,5.0
QC100_QL100_QA5_QP0.1_H6_VT5.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1050800.0,5,1,83.5339,22.2425,3.1412,0.9776,5.67,5.0727,7.7514,599.4,665.5,10503,0.4,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,5.0
QC100_QL100_QA5_QP0.1_H6_VT5.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,856100.0,4,2,5.2669,1.3834,3.1415,1.4367,4.78,2.3939,2.9823,602.9,671.8,8556,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,5.0
QC100_QL100_QA5_QP0.1_H6_VT5.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,12.8,235.3,0,0.0,1.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,5.0
QC100_QL100_QA5_QP0.1_H8_VT1.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1024700.0,5,1,12.9717,3.4688,3.1414,1.5684,4.92,2.6262,5.2754,769.1,816.4,10242,0.0,99.7,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.03,1.5
QC100_QL100_QA5_QP0.1_H8_VT1.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1094900.0,4,2,8.9043,4.4742,2.7436,0.3423,1.05,1.9154,2.8628,799.0,1258.7,10944,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.04,1.5
QC100_QL100_QA5_QP0.1_H8_VT1.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,96.537,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,797.1,1659.9,0,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.05,1.5
QC100_QL100_QA5_QP0.1_H8_VT1.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,802600.0,5,1,11.2693,1.7451,3.1415,1.6105,4.83,2.2272,4.4887,794.0,1921.7,8021,0.0,100.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.06,1.5
QC100_QL100_QA5_QP0.1_H8_VT1.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.957,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,16.7,301.3,0,0.0,1.0,OK,0.0,100,100,5,0.1,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,8,0.08,1.5
