label,phase,raceline,score,tracker_score,racer_score,passed,failed,max_contouring_err,avg_contouring_err,max_heading_err,avg_heading_err,max_vx,avg_vel,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,avg_rho,avg_rho_u,avg_adapt_updates,avg_clip_events,status,return_code,Q_CONTOURING,Q_LAG,Q_PROGRESS,Q_VX,VX_REF,Q_VY,Q_OMEGA,R_DELTA,R_AX,R_VTHETA,W_DELTA_RATE,W_AX_RATE,W_VTHETA_RATE,Q_CONTOURING_TERM,Q_LAG_TERM,Q_PROGRESS_TERM,ADMM_RHO,ADMM_MAX_ITER,ADMM_TOL,HORIZON,DT,V_THETA_MAX
QC=200+QL=1500+QP=0.3+N=12+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1103100.0,1103100.0,1103100.0,6,0,2.0036,1.7024,3.0915,2.4056,5.55,2.6703,4.457,504.1,550.2,11011,0.9,49.9,5.289,5.289,0.3,0.0,OK,0,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.035,10.0
QC=200+QL=1500+QP=0.3+N=12+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1028600.0,1028600.0,1028600.0,6,0,1.6695,1.3961,1.6054,1.3368,8.14,4.106,4.8098,138.2,538.2,10266,1.5,13.5,76.373,76.373,0.25,0.0,OK,0,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.05,10.0
QC=200+QL=1500+QP=0.3+N=12+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1097100.0,1097100.0,1097100.0,5,1,96.6212,36.3638,3.1416,1.5043,6.06,19.7374,24.9742,93.0,654.9,10951,0.5,8.0,86.884,86.884,0.2,0.0,OK,1,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.06,10.0
QC=200+QL=1500+QP=0.3+N=12+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,37500.0,37500.0,37500.0,5,1,1.9746,0.1217,2.849,2.5591,5.15,3.2576,4.457,500.9,584.3,355,0.1,49.9,3.002,3.002,0.15,0.0,OK,1,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.04,10.0
QC=200+QL=1500+QP=0.3+N=15+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1038300.0,1038300.0,1038300.0,6,0,1.9914,1.6915,3.1368,1.9382,5.24,3.1534,4.457,482.8,4284.4,10363,0.8,49.0,2.107,2.107,0.23,0.0,OK,0,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.02,10.0
QC=200+QL=1500+QP=0.3+N=15+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1104600.0,1104600.0,1104600.0,5,1,1.9408,1.5192,3.1372,1.834,4.65,3.546,4.457,617.3,1099.4,11026,0.0,49.3,2.622,2.622,0.28,0.0,OK,1,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.025,10.0
QC=200+QL=1500+QP=0.3+N=15+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,18100.0,18100.0,18100.0,4,2,1.343,0.0331,1.57,1.5157,4.13,2.7691,4.457,69.3,707.1,161,0.0,4.3,93.696,93.696,0.12,0.0,OK,1,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.035,10.0
QC=200+QL=1500+QP=0.3+N=15+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1131100.0,1131100.0,1131100.0,6,0,2.0239,1.3905,2.7849,2.4445,5.94,3.4991,4.457,446.7,739.1,11291,0.7,49.8,4.31,4.31,0.21,0.0,OK,0,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.03,10.0
QC=200+QL=1500+QP=0.3+N=15+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1138800.0,1138800.0,1138800.0,5,1,0.7983,0.7621,2.2017,1.6956,6.31,3.2411,4.457,441.4,663.2,11368,0.5,50.0,2.946,2.946,0.1,0.0,OK,1,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.04,10.0
QC=200+QL=1500+QP=0.3+N=15+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.3829,28.409,-4.3829,4,2,0.0418,0.0416,0.149,0.1466,1.07,4.3829,4.457,23.4,629.8,0,0.0,1.4,99.344,99.344,0.02,0.0,OK,1,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.06,10.0
QC=200+QL=700+QP=15.0+N=12+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,200,700,15.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.06,10.0
QC=200+QL=1500+QP=0.3+N=20+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,756900.0,756900.0,756900.0,6,0,4.1366,0.8959,3.1367,1.5823,5.47,2.2465,4.6252,812.1,1043.6,7549,0.2,48.3,4.762,4.762,0.93,0.0,OK,0,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.02,10.0
QC=200+QL=1500+QP=0.3+N=20+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1170000.0,1170000.0,1170000.0,5,1,94.6385,42.247,3.1412,1.717,5.14,22.7592,24.9742,77.3,954.2,11680,0.1,3.3,38.486,38.486,0.07,0.0,OK,1,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.03,10.0
QC=200+QL=1500+QP=0.3+N=20+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1185200.0,1185200.0,1185200.0,4,2,1.9586,1.864,1.0511,0.3553,3.93,3.683,4.457,56.9,1291.4,11832,0.0,2.3,19.725,19.725,0.05,0.0,OK,1,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.035,10.0
QC=200+QL=1500+QP=0.3+N=20+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,964700.0,964700.0,964700.0,6,0,2.3478,1.0133,3.1413,1.2224,5.85,3.2793,4.9763,470.7,1125.0,9627,0.5,27.4,48.749,48.749,0.5,0.0,OK,0,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.025,10.0
QC=200+QL=1500+QP=0.3+N=20+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.278,48.892,-4.278,4,2,0.1497,0.1485,0.3878,0.3849,1.67,4.278,4.457,44.4,848.2,0,0.0,1.6,20.008,20.008,0.03,0.0,OK,1,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.04,10.0
QC=200+QL=1500+QP=0.3+N=20+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.3829,26.131,-4.3829,4,2,0.0346,0.0345,0.1102,0.1097,1.07,4.3829,4.457,42.8,947.2,0,0.0,1.3,99.577,99.577,0.01,0.0,OK,1,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.05,10.0
QC=200+QL=1500+QP=0.3+N=20+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.4269,20.885,-4.4269,3,3,0.011,0.0109,0.0392,0.0389,0.73,4.4269,4.457,45.2,859.8,0,0.0,1.5,79.35,79.35,0.02,0.0,OK,1,200,1500,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.06,10.0
QC=200+QL=1500+QP=0.5+N=5+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,148300.0,148300.0,148300.0,6,0,4.7874,0.7404,3.0945,2.7015,8.51,3.0026,5.3195,121.0,1686.9,1463,4.8,24.5,2.537,2.537,0.32,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.025,10.0
QC=200+QL=1500+QP=0.5+N=5+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1175000.0,1175000.0,1175000.0,6,0,4.8075,0.6237,2.1431,1.5002,7.56,2.01,4.692,229.3,4244.1,11730,2.0,48.0,3.193,3.193,1.36,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.02,10.0
QC=200+QL=1500+QP=0.5+N=5+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1181500.0,1181500.0,1181500.0,5,1,2.0994,1.1783,1.5695,0.7836,7.52,2.4533,4.457,215.7,328.4,11795,1.0,48.6,1.561,1.561,0.1,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.03,10.0
QC=200+QL=1500+QP=0.5+N=5+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1159300.0,1159300.0,1159300.0,6,0,1.9697,0.957,2.2079,1.9795,6.38,3.0697,4.457,197.2,1087.1,11573,0.9,47.8,3.58,3.58,0.13,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.035,10.0
QC=200+QL=1500+QP=0.5+N=5+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1160100.0,1160100.0,1160100.0,5,1,1.0783,1.0057,2.6323,2.482,5.7,2.9638,4.457,203.6,3196.2,11581,0.3,49.0,1.292,1.292,0.07,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.04,10.0
QC=200+QL=1500+QP=0.5+N=5+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,644000.0,644000.0,644000.0,6,0,5.4171,1.2684,2.3281,1.0485,10.21,2.8855,7.0491,200.6,510.1,6420,14.2,44.6,10.742,10.742,2.27,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.05,10.0
QC=200+QL=1500+QP=0.5+N=5+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.2176,37.557,-4.2176,4,2,0.0783,0.069,0.2096,0.0338,1.79,4.2176,4.457,215.0,398.7,0,0.0,49.8,1.036,1.036,0.04,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.06,10.0
QC=200+QL=1500+QP=0.5+N=7+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1148900.0,1148900.0,1148900.0,6,0,4.2444,1.09,2.7567,2.2407,8.61,4.1385,4.82,268.2,371.2,11469,7.6,44.7,4.76,4.76,3.41,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.02,10.0
QC=200+QL=1500+QP=0.5+N=7+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1180400.0,1180400.0,1180400.0,5,1,2.7959,0.8561,1.5696,1.036,7.59,2.0054,4.457,278.0,511.0,11784,1.2,48.8,2.318,2.318,3.31,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.025,10.0
QC=200+QL=1500+QP=0.5+N=7+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1128500.0,1128500.0,1128500.0,5,1,3.327,2.7578,1.5697,0.4195,5.5,4.5509,4.8009,296.8,517.1,11265,0.7,49.0,1.948,1.948,1.52,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.03,10.0
QC=200+QL=1500+QP=0.5+N=7+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1026500.0,1026500.0,1026500.0,6,0,1.8508,0.5936,1.5737,1.2528,5.3,3.6455,4.457,269.6,487.2,10245,0.1,47.3,3.887,3.887,0.18,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.035,10.0
QC=200+QL=1500+QP=0.5+N=7+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1085500.0,1085500.0,1085500.0,6,0,3.251,1.215,2.6626,1.1333,5.58,3.0488,4.8877,264.6,447.4,10835,0.4,47.9,2.206,2.206,0.29,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.04,10.0
QC=200+QL=1500+QP=0.5+N=7+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1183600.0,1183600.0,1183600.0,5,1,3.5052,3.2762,1.5125,1.3316,5.07,4.7995,4.8891,281.4,346.4,11816,0.1,49.6,3.259,3.259,0.04,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.05,10.0
QC=200+QL=1500+QP=0.5+N=7+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,38300.0,38300.0,38300.0,5,1,1.2963,0.2302,1.57,1.4809,5.53,1.9735,4.457,221.2,1297.9,363,0.2,49.5,5.961,5.961,0.8,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.06,10.0
QC=200+QL=1500+QP=0.5+N=8+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,227200.0,227200.0,227200.0,6,0,3.0295,0.4135,2.2225,1.3466,8.77,2.6244,5.579,135.3,352.3,2252,6.5,26.0,3.26,3.26,0.54,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.02,10.0
QC=200+QL=1500+QP=0.5+N=8+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,31300.0,31300.0,31300.0,6,0,1.0073,0.1249,1.0041,0.7273,6.18,4.4834,4.7931,318.1,423.1,293,0.8,47.3,1.366,1.366,1.92,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.025,10.0
QC=200+QL=1500+QP=0.5+N=8+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.3686,32.705,-4.3686,4,2,0.0179,0.0161,0.1047,0.062,1.04,4.3686,4.457,332.5,2368.2,0,0.0,49.9,1.469,1.469,1.32,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.03,10.0
QC=200+QL=1500+QP=0.5+N=8+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,232700.0,232700.0,232700.0,6,0,2.3183,0.4394,2.6842,2.0884,5.3,3.2915,4.9313,319.7,425.0,2307,0.2,47.6,3.198,3.198,0.78,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.035,10.0
QC=200+QL=1500+QP=0.5+N=8+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-3.7112,68.624,-3.7112,4,2,0.3252,0.1176,0.6664,0.6373,2.02,3.7112,4.457,293.4,2850.3,0,0.0,42.9,1.302,1.302,0.03,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.04,10.0
QC=200+QL=1000+QP=0.3+N=10+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,200,1000,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.06,10.0
QC=200+QL=1500+QP=0.5+N=8+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1115000.0,1115000.0,1115000.0,6,0,2.2932,1.5589,3.1272,2.1038,6.05,3.4016,4.457,279.8,426.4,11130,0.3,49.6,3.897,3.897,0.38,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.05,10.0
QC=200+QL=1500+QP=0.5+N=8+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,953800.0,953800.0,953800.0,6,0,2.0101,1.0478,3.1348,2.232,6.12,2.3704,4.457,317.5,719.4,9518,0.9,49.1,3.943,3.943,0.67,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.06,10.0
QC=200+QL=1500+QP=0.5+N=10+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1105200.0,1105200.0,1105200.0,6,0,1.2823,0.5211,3.1219,1.606,6.17,4.2352,4.6252,386.4,2143.3,11032,1.4,47.6,3.408,3.408,0.17,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.02,10.0
QC=200+QL=1500+QP=0.5+N=10+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1158100.0,1158100.0,1158100.0,4,2,1.5587,1.4948,1.5699,0.9756,4.87,3.793,4.457,418.9,982.4,11561,0.0,49.2,1.861,1.861,0.09,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.025,10.0
QC=200+QL=1500+QP=0.5+N=10+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1104000.0,1104000.0,1104000.0,6,0,1.5803,1.3208,2.7322,2.5125,5.65,2.7337,4.457,396.3,503.4,11020,0.3,49.2,2.289,2.289,0.13,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.03,10.0
QC=200+QL=1500+QP=0.5+N=10+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1179600.0,1179600.0,1179600.0,4,2,3.5946,1.4991,3.0997,2.1913,4.95,3.7583,4.8692,421.0,686.3,11776,0.0,49.7,2.613,2.613,0.07,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.035,10.0
QC=200+QL=1500+QP=0.5+N=10+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,16200.0,16200.0,16200.0,5,1,0.9703,0.6902,1.707,1.5241,5.34,3.0133,4.457,41.0,4485.1,142,0.1,3.3,95.945,95.945,0.07,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.06,10.0
QC=200+QL=1500+QP=0.5+N=10+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,28900.0,28900.0,28900.0,5,1,1.7432,0.1783,1.57,1.124,5.03,2.9491,4.457,407.8,4415.5,269,0.0,49.4,2.831,2.831,3.45,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.04,10.0
QC=200+QL=1500+QP=0.5+N=10+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1180100.0,1180100.0,1180100.0,5,1,2.7614,2.6784,1.408,0.4625,5.72,3.5032,4.457,421.5,4427.7,11781,0.4,50.0,5.174,5.174,0.09,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.05,10.0
QC=200+QL=1500+QP=0.5+N=12+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1095000.0,1095000.0,1095000.0,5,1,1.3007,0.4294,1.5698,1.3401,5.2,3.7194,4.457,381.5,2277.5,10930,0.1,47.3,2.024,2.024,0.14,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.02,10.0
QC=200+QL=1500+QP=0.5+N=12+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1179500.0,1179500.0,1179500.0,4,2,3.1696,2.958,1.5223,0.1635,4.99,3.6961,4.457,485.7,1147.9,11775,0.0,49.6,2.047,2.047,0.03,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.025,10.0
QC=200+QL=1500+QP=0.5+N=12+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1070700.0,1070700.0,1070700.0,5,1,1.9996,1.7418,3.1411,2.0119,4.92,3.3126,4.457,384.2,556.9,10687,0.0,49.1,2.041,2.041,0.2,0.0,OK,1,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.03,10.0
QC=200+QL=1000+QP=0.3+N=20+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,200,1000,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.05,10.0
QC=200+QL=1500+QP=0.5+N=12+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1121100.0,1121100.0,1121100.0,6,0,96.4824,35.8729,3.1414,1.5189,7.52,18.1988,24.9742,123.8,703.1,11191,1.4,11.2,81.511,81.511,0.31,0.0,OK,0,200,1500,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.05,10.0
QC=200+QL=1000+QP=0.3+N=20+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,200,1000,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.06,10.0
