idx,iterations,status,solve_time_us,total_call_us,opencl_overhead_us,input_pack_us,input_migrate_enq_us,kernel_enq_us,output_migrate_enq_us,wait_us,output_unpack_us,input_migrate_us,kernel_us,output_migrate_us,in_mig_submit_us,in_mig_sched_us,gap_in_to_kernel_us,kernel_submit_us,kernel_sched_us,gap_kernel_to_out_us,out_mig_submit_us,out_mig_sched_us,udp_recv_us,crc_us
15641,1,0,388.314,420.892,186.895,4.832,14.683,81.340,7.132,293.671,0.250,9.513,233.997,11.593,1.000,20.515,27.896,0.690,0.930,72.577,192.396,70.837,6.972,92.622
15642,1,0,410.860,443.907,209.980,4.841,15.263,82.060,7.111,315.547,0.420,9.392,233.927,11.413,0.870,22.226,26.946,0.730,0.940,95.993,191.756,94.113,7.002,92.532
15643,1,0,400.977,434.495,200.599,4.881,15.293,82.680,7.172,304.763,0.250,9.623,233.896,11.713,1.010,21.075,28.837,0.710,0.921,82.910,191.707,81.239,6.542,92.512
15644,1,0,397.016,430.234,213.732,4.841,15.253,82.820,7.131,300.873,0.230,10.002,216.502,13.323,0.890,23.046,26.847,0.700,0.911,96.223,174.952,94.303,10.802,92.833
15645,1,0,318.447,351.965,135.603,4.822,15.374,82.030,7.102,223.214,0.230,9.843,216.362,9.412,0.761,22.615,26.586,0.720,0.890,22.796,174.983,21.005,7.332,92.552
15646,1,0,319.557,353.146,139.765,4.902,15.714,81.400,7.241,224.924,0.250,9.593,213.381,11.583,0.951,23.795,25.436,0.711,0.930,24.866,172.022,23.195,6.952,92.522
15647,1,0,188.266,220.893,131.902,4.841,15.394,79.889,6.851,95.394,0.230,9.632,88.991,9.022,0.790,20.595,27.127,0.701,0.970,21.886,48.202,20.185,6.651,92.523
15648,1,0,187.205,219.853,130.971,4.821,15.544,78.569,7.322,95.243,0.240,9.552,88.882,9.702,0.790,22.365,25.006,0.720,0.920,21.375,47.771,19.695,6.461,92.533
15649,1,0,188.946,220.283,131.171,4.831,14.163,80.859,6.922,94.893,0.250,9.393,89.112,8.882,0.770,22.405,24.055,0.740,0.920,23.816,46.081,21.886,6.572,92.542
15650,1,0,184.785,216.852,129.821,4.831,14.964,77.788,7.162,93.763,0.240,9.433,87.031,9.583,0.840,22.975,23.515,0.720,0.960,21.125,46.631,19.344,7.501,92.513
15651,1,0,300.572,334.041,198.068,4.832,15.284,82.130,7.062,205.349,0.230,10.352,135.973,11.523,0.861,22.315,26.327,0.721,0.910,81.139,94.233,79.409,6.522,92.522
15652,1,0,193.237,224.945,131.093,4.821,14.443,79.749,7.132,100.154,0.240,9.752,93.852,9.222,0.760,24.056,22.766,0.711,0.780,22.506,52.103,20.805,6.752,92.542
15653,1,0,192.296,224.665,135.643,4.852,14.874,79.229,7.122,99.684,0.250,9.652,89.022,11.203,0.780,23.396,24.316,0.710,0.930,23.795,48.102,22.085,6.572,92.522
15654,1,0,226.645,259.373,136.413,4.891,15.033,80.649,6.912,132.832,0.230,10.052,122.960,9.903,1.100,24.056,23.596,0.730,0.970,23.335,81.539,21.325,6.421,92.532
15655,1,0,232.396,269.885,171.381,4.961,17.944,95.863,7.272,122.689,0.490,14.333,98.504,10.943,1.410,27.647,28.557,0.710,0.950,26.496,52.683,24.696,7.102,92.552
15656,1,0,195.037,227.595,134.843,4.881,15.073,85.400,7.092,96.353,0.240,10.482,92.752,9.753,0.780,23.866,26.197,0.710,0.981,21.385,48.851,19.625,7.931,92.602
15657,1,0,301.703,335.221,199.168,4.831,15.454,83.220,7.162,204.990,0.250,9.892,136.053,11.523,1.000,22.015,27.567,0.700,0.830,83.470,93.352,81.750,7.652,92.522
15658,1,0,236.477,269.075,132.812,4.891,15.193,81.940,7.092,141.264,0.240,9.492,136.263,9.273,0.820,24.606,23.646,0.690,0.830,22.655,93.112,20.985,25.997,92.562
15659,1,0,298.102,330.469,193.846,4.831,14.744,80.150,7.162,204.490,0.230,9.392,136.623,11.383,0.911,22.495,25.957,0.700,1.131,80.709,95.643,78.999,6.712,92.542
15660,1,0,430.724,466.223,243.880,4.851,17.114,50.672,6.251,367.599,0.240,12.263,222.343,11.503,0.890,74.478,5.502,28.897,1.060,94.843,244.899,93.052,7.372,92.582
15661,1,0,353.446,386.634,167.141,4.851,15.103,49.462,6.301,291.611,0.271,11.723,219.493,9.442,0.890,70.697,5.021,27.216,0.840,25.927,240.188,24.096,10.552,92.562
15662,1,0,425.233,458.290,241.237,4.841,15.484,47.841,6.421,364.939,0.280,11.943,217.053,11.253,0.921,73.527,5.051,31.257,0.830,96.093,241.528,94.223,7.322,92.562
15663,1,0,352.185,385.883,167.510,4.851,15.724,48.251,6.322,291.610,0.250,11.683,218.373,11.062,1.010,70.737,5.021,28.267,0.840,24.616,239.798,22.806,7.602,92.613
15664,1,0,225.545,256.392,167.611,4.831,13.883,44.701,6.231,168.881,0.280,11.622,88.781,11.493,0.730,71.588,4.902,32.797,0.791,26.226,115.048,24.515,6.962,92.593
15665,1,0,267.105,300.132,163.159,4.891,15.434,48.572,6.382,206.110,0.280,11.873,136.973,9.022,0.960,70.347,4.991,27.767,0.840,23.136,158.018,21.305,6.821,92.523
15666,1,0,273.476,309.915,171.502,4.871,18.505,47.512,6.702,213.292,0.240,11.973,138.413,11.543,0.930,72.977,5.002,28.607,0.811,25.426,160.028,23.616,26.306,92.583
15667,1,0,328.679,361.717,225.444,4.901,15.344,47.791,6.301,268.665,0.280,11.733,136.273,11.482,1.100,70.747,4.931,28.827,0.840,82.060,158.528,80.220,28.427,92.543
15668,1,0,264.714,298.202,163.860,4.841,15.433,46.941,6.232,205.859,0.580,11.802,134.342,9.723,0.790,71.958,4.912,30.347,0.811,21.825,158.408,19.995,8.422,92.522
15669,1,0,325.898,358.306,224.664,4.841,14.874,47.482,6.212,266.254,0.260,11.682,133.642,11.502,0.870,70.558,5.112,28.707,0.881,81.930,155.997,80.050,6.642,92.542
15670,1,0,263.143,296.631,163.869,4.831,15.444,46.762,6.672,203.869,0.260,11.873,132.762,9.383,0.790,72.408,5.031,31.168,0.820,21.595,157.268,19.634,6.442,92.542
15671,1,0,297.522,329.810,196.138,4.871,14.554,82.700,7.122,201.589,0.240,9.462,133.672,11.493,0.770,21.635,26.867,0.680,0.930,83.000,90.512,81.229,6.891,92.553
15672,1,0,189.246,222.363,133.131,4.921,15.354,82.340,7.242,93.563,0.240,9.722,89.232,9.502,1.030,21.675,27.467,0.700,0.930,21.055,46.951,19.345,6.692,92.533
15673,1,0,193.426,225.414,133.772,4.851,14.584,79.269,7.202,100.774,0.250,9.582,91.642,9.312,0.800,22.756,24.226,0.700,0.960,24.586,50.653,22.695,6.942,92.682
15674,1,0,186.195,217.833,129.592,4.881,14.363,79.969,7.232,92.842,0.230,9.602,88.241,9.212,0.750,23.556,23.916,0.701,0.940,20.935,46.841,19.245,7.262,92.672
15675,1,0,191.246,223.204,134.183,4.841,14.254,80.799,7.212,96.783,0.240,9.963,89.021,9.082,0.770,23.225,24.446,0.701,0.930,21.966,47.052,20.195,6.421,92.553
15676,1,0,187.555,219.493,130.362,4.821,14.353,81.549,7.022,92.992,0.230,9.692,89.131,9.773,0.800,23.276,23.896,0.720,0.921,20.865,46.222,19.184,6.411,92.512
15677,1,0,192.757,224.565,132.773,4.842,14.433,80.189,7.172,99.024,0.250,9.332,91.792,8.882,0.770,22.436,25.696,0.740,0.900,23.656,50.242,21.995,6.742,92.522
15678,1,0,241.688,274.316,136.913,4.821,15.244,81.789,7.052,146.725,0.230,10.212,137.403,9.413,0.770,23.556,24.706,0.720,0.940,25.976,95.383,24.275,9.022,92.533
15679,1,0,402.528,435.485,199.138,4.831,15.263,83.370,7.052,305.684,0.250,9.962,236.347,12.013,0.820,23.116,27.507,0.730,0.920,82.280,194.547,80.620,7.272,92.572
15680,1,0,417.611,453.580,215.242,4.851,18.815,83.100,6.892,321.408,0.230,9.302,238.338,11.543,1.200,27.937,25.996,0.690,0.940,95.923,196.507,94.223,6.691,92.512
15681,1,0,403.568,436.706,201.099,4.831,15.114,82.460,7.072,307.755,0.231,9.862,235.607,11.522,0.980,22.836,26.336,0.740,0.950,84.141,193.717,82.290,6.881,92.523
15682,1,0,341.613,374.520,140.934,4.831,15.424,80.639,7.002,247.980,0.230,9.962,233.586,13.163,0.890,23.506,24.886,0.720,0.960,25.647,192.647,23.956,6.591,92.543
15683,1,0,390.015,423.252,188.465,4.841,15.173,81.980,7.211,294.512,0.230,9.592,234.787,11.523,0.770,22.726,25.916,0.690,0.950,73.898,192.276,72.198,7.302,92.602
15684,1,0,341.403,374.040,139.843,4.871,15.244,82.910,7.101,244.990,0.230,9.512,234.197,11.543,0.910,23.536,26.606,0.710,0.820,24.956,191.926,23.206,7.041,92.613
15685,1,0,389.704,422.472,188.745,4.901,15.504,82.450,7.142,293.951,0.230,9.793,233.727,11.533,0.870,23.095,26.486,0.690,0.950,73.157,191.846,71.437,8.882,92.533
15686,1,0,339.072,372.540,139.124,4.852,15.804,81.380,7.292,244.189,0.240,9.583,233.416,11.603,0.771,23.925,25.026,0.720,0.931,24.886,191.336,23.146,8.372,92.512
15687,1,0,386.873,419.821,186.925,4.831,15.084,82.020,6.982,291.320,0.260,9.582,232.896,11.753,1.010,22.916,26.217,0.710,0.961,72.217,190.636,70.547,7.082,92.692
15688,1,0,342.983,375.931,141.135,4.842,14.913,83.110,7.302,246.389,0.240,9.612,234.796,11.972,0.900,23.496,26.437,0.710,0.921,25.527,192.297,23.816,7.222,92.602
15689,1,0,344.204,376.090,196.116,4.831,14.623,81.410,7.241,249.431,0.240,9.603,179.974,11.613,0.780,20.945,27.716,0.710,0.950,82.690,138.423,80.980,6.742,92.532
15690,1,0,236.947,270.426,138.674,4.821,15.634,82.850,7.172,140.674,0.240,9.652,131.752,11.723,0.910,22.146,26.176,0.720,0.960,24.626,87.572,22.905,7.342,92.522
15691,1,0,298.352,331.060,196.437,4.851,15.333,82.120,7.071,202.939,0.240,9.553,134.623,11.442,0.860,21.205,27.716,0.720,0.940,82.450,92.322,80.780,6.802,92.502
15692,1,0,232.876,265.864,134.033,4.831,15.414,80.509,7.281,138.953,0.240,9.602,131.831,11.362,0.781,22.415,26.097,0.720,0.901,20.816,90.242,19.125,7.122,92.533
15693,1,0,296.892,328.840,196.868,4.841,14.723,80.759,7.162,202.939,0.230,9.612,131.972,11.493,0.910,20.525,27.227,0.700,0.930,84.530,90.272,82.780,6.412,92.522
15694,1,0,194.167,226.585,133.143,4.821,15.074,80.819,7.102,99.964,0.240,9.263,93.442,9.452,0.811,23.745,25.246,0.721,0.920,22.796,51.813,21.015,7.192,92.513
15695,1,0,190.966,222.973,132.981,4.911,14.364,81.440,7.071,96.294,0.240,9.492,89.992,9.252,0.770,22.306,25.676,0.720,0.940,22.666,47.651,20.946,10.463,92.552
15696,1,0,227.415,260.092,135.451,4.851,14.654,81.490,7.091,132.623,0.240,10.263,124.641,10.373,0.870,24.286,23.225,0.720,0.940,23.535,82.590,21.495,7.412,92.532
15697,1,0,232.246,264.604,167.291,4.842,14.763,46.681,6.332,173.321,0.270,12.303,97.313,9.072,0.800,71.468,5.051,31.378,0.840,24.076,122.150,22.135,6.162,92.552
15698,1,0,223.434,255.642,164.120,4.831,14.674,46.892,6.392,164.260,0.301,11.602,91.522,9.322,0.791,74.348,4.912,32.958,0.821,21.565,117.878,19.725,6.531,92.613
15699,1,0,326.069,359.957,224.995,4.871,16.154,49.632,6.591,263.914,0.250,11.893,134.962,11.482,0.930,71.297,4.952,27.936,0.851,80.480,155.858,78.619,26.526,92.753
15700,1,0,263.863,297.202,163.430,4.842,15.454,47.522,6.232,204.219,0.270,12.283,133.772,9.373,0.760,71.668,4.971,29.938,0.800,21.715,157.338,19.854,7.392,92.572
15701,1,0,327.569,359.697,226.705,4.881,14.404,47.492,6.271,267.855,0.250,11.573,132.992,13.203,0.760,71.247,5.131,29.877,0.850,81.810,156.368,79.929,7.122,92.603
15702,1,0,227.055,259.993,166.921,4.831,15.193,47.091,6.321,167.710,0.250,11.853,93.072,9.272,0.780,73.248,4.971,31.908,0.830,24.546,118.209,22.665,6.861,92.582
15703,1,0,225.405,258.272,165.599,4.891,15.224,46.551,6.391,166.491,0.250,11.653,92.673,9.442,0.950,70.787,5.101,30.147,0.850,24.916,116.158,23.016,6.961,92.523
15704,1,0,225.664,258.372,137.693,4.841,15.004,84.541,7.191,127.241,0.240,9.872,120.679,9.812,0.740,23.446,25.517,0.780,0.991,23.876,75.568,21.896,6.542,92.522
15705,1,0,225.125,264.714,160.379,4.951,19.454,102.695,7.361,108.506,0.250,14.893,104.335,11.283,1.491,28.377,30.918,0.720,0.931,25.766,54.813,23.886,7.612,92.553
15706,1,0,194.667,227.055,133.963,4.851,15.184,83.190,7.152,97.994,0.240,10.322,93.092,9.732,1.031,25.476,23.216,0.720,0.930,21.706,49.992,19.895,7.532,92.513
15707,1,0,192.046,224.684,133.062,4.841,15.214,80.390,7.081,98.344,0.230,10.163,91.622,9.862,0.910,23.736,24.476,0.730,1.301,21.895,50.572,20.115,6.912,92.522
15708,1,0,187.835,219.823,129.481,4.831,14.683,78.839,7.041,95.823,0.240,9.813,90.342,9.562,0.870,21.985,24.245,0.690,0.960,21.586,48.972,19.865,6.731,92.552
15709,1,0,189.796,221.374,131.323,4.832,14.143,80.739,7.042,95.813,0.250,9.552,90.051,9.152,0.770,20.855,25.317,0.740,0.961,23.696,46.762,21.995,6.492,92.542
15710,1,0,184.385,215.902,128.291,4.901,14.243,79.259,6.992,91.802,0.230,9.472,87.611,9.312,0.790,21.596,25.006,0.721,0.910,20.645,45.841,18.985,6.262,92.552
15711,1,0,302.633,335.321,199.228,4.831,15.284,81.880,7.102,207.460,0.230,9.912,136.093,13.553,0.801,20.955,28.187,0.721,0.940,82.600,94.393,80.930,6.412,92.512
15712,1,0,233.976,266.784,133.412,4.861,15.104,79.969,7.041,140.624,0.240,9.952,133.372,9.353,0.850,21.505,26.007,0.740,0.941,22.965,92.202,21.265,10.252,92.563
15713,1,0,297.922,330.190,197.788,4.831,14.673,80.459,7.232,203.979,0.240,9.682,132.402,11.573,0.850,20.745,26.917,0.651,0.950,84.480,90.632,82.770,6.831,92.572
15714,1,0,238.208,270.275,133.302,4.851,14.503,82.080,7.092,142.865,0.240,9.862,136.973,9.622,0.860,21.235,26.507,0.681,0.960,22.936,94.272,21.096,6.621,92.623
15715,1,0,298.922,331.030,193.517,4.851,14.473,81.119,7.152,204.459,0.250,9.262,137.513,11.623,0.780,22.886,25.396,0.720,0.940,80.760,95.513,79.029,6.872,92.612
15716,1,0,195.527,228.185,134.743,4.881,15.034,83.090,7.112,99.014,0.230,9.962,93.442,9.942,0.771,22.075,26.797,0.721,0.920,22.726,50.352,21.015,6.512,92.532
15717,1,0,194.247,227.975,136.583,4.861,15.544,82.880,7.092,97.864,0.230,10.623,91.392,9.562,0.860,21.475,28.246,0.720,0.910,22.276,49.872,20.515,6.812,92.543
15718,1,0,191.907,223.855,133.723,4.832,14.213,79.789,7.232,98.594,0.231,9.942,90.132,9.263,0.770,22.076,24.956,0.720,0.900,22.955,48.652,21.235,6.392,92.632
15719,1,0,189.076,221.124,131.913,4.831,14.633,78.949,7.272,96.723,0.240,9.473,89.211,9.002,0.890,20.705,26.526,0.710,0.940,23.386,48.352,21.645,6.832,92.542
15720,1,0,353.005,385.033,211.221,4.871,14.334,80.330,7.151,259.323,0.230,9.882,173.812,11.563,0.771,21.805,26.257,0.700,0.931,98.183,133.182,96.323,6.891,92.543
15721,1,0,323.588,356.906,139.974,4.841,15.964,81.320,7.062,228.935,0.270,9.602,216.932,9.862,1.451,20.845,28.837,0.700,0.970,26.167,176.343,24.426,7.342,92.522
15722,1,0,395.235,428.013,210.501,4.821,15.184,81.490,7.232,300.392,0.230,9.563,217.512,11.753,0.901,24.055,24.416,0.720,0.931,96.883,175.313,95.052,7.442,92.512
15723,1,0,356.966,392.094,172.081,4.881,16.214,50.722,6.341,294.091,0.310,12.993,220.013,9.062,1.130,74.238,4.941,30.127,0.830,24.176,243.409,22.385,7.532,92.622
15724,1,0,427.133,459.671,240.568,4.861,15.134,48.191,6.581,366.618,0.240,11.943,219.103,11.572,0.790,73.017,5.071,30.727,0.810,95.654,243.149,93.733,6.901,92.563
15725,1,0,348.434,381.692,164.070,4.831,15.214,48.652,6.261,287.770,0.250,11.703,217.622,9.062,1.230,70.507,4.891,28.127,0.830,23.576,239.138,21.715,7.002,92.602
15726,1,0,424.773,457.691,240.688,4.851,15.044,47.301,6.431,365.199,0.261,11.413,217.003,11.513,0.890,72.197,5.001,30.337,0.810,96.763,240.878,94.773,6.651,92.543
15727,1,0,349.234,382.702,166.240,4.851,15.584,47.542,6.301,289.620,0.260,11.913,216.462,9.032,0.891,72.067,4.981,30.487,0.830,23.726,240.458,21.925,6.682,92.522
15728,1,0,354.476,387.224,169.872,4.882,14.903,46.811,6.122,295.801,0.250,11.923,217.352,11.602,0.870,72.058,4.971,31.078,0.850,25.737,242.209,23.856,6.562,92.672
15729,1,0,348.384,381.592,164.629,4.851,15.244,48.001,6.252,288.389,0.250,11.783,216.963,9.253,0.900,70.507,4.951,28.387,0.850,24.375,238.978,22.465,9.192,92.523
15730,1,0,250.891,283.949,142.515,4.831,15.294,84.320,7.212,153.027,0.240,10.182,141.434,13.314,0.890,23.316,24.636,0.720,1.110,25.256,96.244,23.455,7.171,92.543
15731,1,0,282.318,315.436,177.983,4.841,15.314,48.471,6.242,221.773,0.250,11.643,137.453,21.295,0.880,70.557,5.001,27.827,0.820,25.046,158.789,23.265,6.531,92.553
15732,1,0,273.366,306.184,167.880,4.841,15.114,49.132,6.292,212.061,0.280,11.873,138.304,11.442,0.890,71.217,5.071,27.847,0.850,24.736,159.918,22.876,7.521,92.552
15733,1,0,188.096,220.573,132.312,4.841,14.823,82.310,7.012,92.643,0.250,10.003,88.261,8.962,0.780,21.575,26.606,0.690,0.980,21.966,45.821,20.215,6.822,92.592
15734,1,0,188.626,220.384,131.862,4.822,14.493,83.090,7.071,92.282,0.240,11.632,88.522,9.722,0.770,21.966,24.026,0.700,0.980,21.435,44.641,19.715,7.092,92.602
15735,1,0,193.327,225.045,132.152,4.822,14.343,79.749,7.132,100.154,0.240,9.932,92.893,8.892,0.770,23.056,24.226,0.730,0.930,23.375,51.973,21.565,6.542,92.522
15736,1,0,187.405,220.003,131.281,4.841,15.114,80.320,7.012,94.063,0.240,9.383,88.722,9.432,0.810,24.306,24.295,0.690,0.960,21.045,47.521,19.335,6.292,92.532
15737,1,0,355.306,388.164,168.931,4.842,15.173,48.122,6.251,294.631,0.240,14.023,219.233,9.283,1.020,72.058,4.931,31.857,0.790,24.726,244.659,22.695,6.742,92.542
15738,1,0,429.484,462.881,242.377,4.831,15.324,46.852,6.372,370.570,0.290,12.083,220.504,11.562,0.931,73.007,4.911,32.018,0.800,94.643,246.069,92.693,7.212,92.532
15739,1,0,354.175,387.153,166.400,4.841,15.354,47.602,6.341,294.191,0.240,12.173,220.753,9.012,0.770,70.257,4.961,28.627,0.820,23.906,242.949,22.005,6.852,92.572
15740,1,0,427.703,461.331,242.448,4.861,15.394,47.671,6.401,367.999,0.270,11.593,218.883,13.254,0.750,72.237,5.141,29.947,0.850,96.053,242.449,94.092,7.102,92.603
15741,1,0,359.656,394.665,173.191,4.831,16.254,51.533,6.412,295.801,0.260,13.853,221.474,10.143,0.920,72.498,5.101,28.587,0.820,26.196,243.358,24.166,7.802,92.603
15742,1,0,281.278,315.886,176.092,4.871,16.054,50.402,6.411,218.753,0.250,11.893,139.794,11.573,0.900,72.857,5.061,28.167,0.810,28.117,161.059,26.346,7.452,92.532
15743,1,0,351.955,385.663,166.420,4.841,15.614,49.212,6.381,290.241,0.280,12.103,219.243,9.482,0.980,70.487,5.042,27.476,0.841,24.776,239.978,22.836,7.032,92.572
15744,1,0,360.237,395.776,174.612,4.881,17.505,48.832,6.381,299.003,0.230,11.853,221.164,11.563,0.780,76.548,4.991,30.867,0.830,25.886,245.329,24.056,6.991,92.533
15745,1,0,321.458,356.857,139.444,4.872,17.294,85.600,7.152,222.694,0.250,11.473,217.413,9.272,1.120,22.056,28.206,0.700,0.920,23.936,173.182,22.176,6.652,92.542
15746,1,0,396.086,428.713,212.631,4.831,15.034,80.879,7.102,301.943,0.240,9.732,216.082,11.442,0.891,21.775,26.917,0.711,0.910,97.474,174.892,95.544,34.758,92.523
15747,1,0,322.478,355.536,135.553,4.831,15.074,83.910,7.091,225.395,0.240,9.522,219.983,9.092,0.770,21.295,28.487,0.710,0.930,23.566,176.833,21.755,7.122,92.633
15748,1,0,394.995,427.773,211.121,4.831,15.224,80.770,7.191,301.053,0.230,11.653,216.652,11.553,0.941,24.135,22.416,0.690,0.941,97.133,175.302,95.273,7.422,92.563
15749,1,0,270.675,321.377,182.803,4.831,16.224,48.751,6.372,209.490,0.230,11.663,138.574,8.853,1.231,71.887,5.031,28.407,0.840,24.285,160.239,22.445,7.182,92.522
15750,1,0,224.174,254.942,167.211,4.841,13.704,44.101,6.211,168.201,0.230,11.333,87.731,11.403,0.740,70.607,4.911,32.398,0.730,26.916,113.827,25.086,6.871,92.582
15751,1,0,218.123,250.591,161.929,4.911,14.654,46.661,6.261,159.449,0.261,11.623,88.662,8.972,0.790,71.237,4.811,30.547,0.700,21.935,112.527,20.135,6.861,92.553
15752,1,0,220.244,252.771,165.260,4.832,15.133,47.352,6.322,160.729,0.250,11.453,87.511,9.602,0.900,73.708,5.121,31.788,0.720,22.236,112.838,20.375,6.882,92.542
15753,1,0,189.966,221.734,132.883,4.882,14.393,81.570,7.062,95.123,0.230,9.653,88.851,9.092,0.920,21.585,25.926,0.710,0.860,23.376,46.011,21.665,6.812,92.542
15754,1,0,205.379,240.788,145.305,4.881,16.564,93.143,7.021,99.044,0.230,11.833,95.483,9.823,1.400,24.096,32.288,0.680,0.890,21.385,51.622,19.615,7.061,92.543
15755,1,0,195.267,227.045,138.854,4.831,14.454,81.089,7.222,100.914,0.240,11.452,88.191,10.772,0.870,23.556,23.136,0.731,0.950,26.577,46.852,24.866,6.641,92.513
15756,1,0,195.777,227.895,134.183,4.851,14.804,79.369,6.961,103.265,0.230,10.062,93.712,9.312,0.920,23.846,22.796,0.730,0.951,23.276,52.893,21.445,7.261,92.533
15757,1,0,192.927,224.704,135.303,4.831,14.463,79.289,7.071,100.365,0.240,9.633,89.401,11.133,0.790,22.995,23.576,0.730,0.911,24.476,47.912,22.765,6.711,92.722
15758,1,0,229.265,263.513,170.481,4.831,16.094,47.961,6.352,169.130,0.260,13.623,93.032,9.322,1.150,75.728,4.912,34.758,0.821,22.666,121.510,20.675,9.082,92.553
15759,1,0,367.379,400.657,178.194,4.841,15.414,47.901,6.312,307.264,0.250,11.733,222.463,9.052,0.980,72.337,5.232,29.827,1.101,23.446,246.180,21.495,7.291,92.623
15760,1,0,428.744,462.482,243.750,4.831,15.564,47.791,6.312,368.789,0.270,11.822,218.732,11.483,0.860,73.058,4.972,30.307,0.781,98.294,242.689,96.393,7.622,92.533
15761,1,0,349.185,382.953,165.881,4.891,15.623,48.152,6.372,288.810,0.290,11.802,217.072,9.122,0.850,71.468,5.072,28.967,0.801,24.196,239.698,22.255,6.732,92.532
15762,1,0,428.274,461.892,243.159,4.821,15.993,48.052,6.302,368.149,0.260,13.493,218.733,11.543,1.060,73.038,5.041,32.178,0.830,96.243,244.459,94.262,7.522,92.542
15763,1,0,348.414,381.963,165.961,4.852,15.454,49.552,6.222,286.329,0.270,11.882,216.002,9.402,0.740,70.738,4.932,26.886,0.831,24.966,235.977,23.226,10.123,92.552
15764,1,0,424.013,457.461,240.979,4.821,15.583,46.301,6.211,365.788,0.250,11.712,216.482,11.283,0.780,71.938,5.142,30.897,0.841,96.633,241.238,94.633,7.012,92.532
15765,1,0,349.034,382.282,163.699,4.891,15.434,48.482,6.402,287.969,0.260,11.843,218.583,9.002,0.950,70.297,5.031,27.717,0.810,23.566,239.188,21.836,7.862,92.533
15766,1,0,426.193,459.261,242.158,4.851,15.223,47.161,6.222,367.108,0.250,13.283,217.103,11.503,0.790,72.458,4.971,32.348,0.850,96.133,243.209,94.203,6.792,92.532
15767,1,0,396.245,430.394,151.637,4.851,15.274,88.392,7.152,294.571,0.250,10.072,278.757,10.773,0.870,22.226,28.147,0.710,1.140,24.626,232.866,22.565,6.602,92.532
15768,1,0,427.383,460.381,242.888,4.851,15.064,49.762,6.342,365.408,0.240,11.983,217.493,11.653,0.781,71.797,5.251,27.937,0.870,96.283,239.138,94.273,6.792,92.592
15769,1,0,346.624,379.722,162.359,4.831,15.123,49.612,6.221,285.079,0.250,11.703,217.363,8.912,0.760,70.697,5.001,26.947,0.800,22.275,237.827,20.375,7.191,92.543
15770,1,0,356.456,391.255,172.643,4.832,16.594,53.693,6.502,290.040,0.260,11.963,218.612,11.552,1.091,73.067,5.192,25.036,0.841,25.367,236.777,23.456,6.632,92.542
15771,1,0,268.725,301.783,163.090,4.841,15.214,50.543,6.252,206.060,0.260,11.873,138.693,9.262,1.101,70.597,5.131,26.417,0.850,22.436,158.548,20.605,7.232,92.532
15772,1,0,277.707,311.485,171.471,4.841,15.864,49.612,6.222,216.082,0.250,12.053,140.014,11.663,0.781,72.737,4.991,28.527,0.830,25.746,162.210,23.875,6.742,92.542
15773,1,0,221.723,255.002,164.970,4.842,15.124,49.122,6.471,160.259,0.310,11.873,90.032,8.893,0.870,70.878,5.461,28.257,0.810,24.125,111.607,22.315,6.802,92.512
15774,1,0,219.353,252.381,164.060,4.851,14.724,46.151,6.372,161.099,0.250,11.823,88.321,9.812,0.881,71.267,5.151,31.418,0.810,21.866,113.148,20.045,7.012,92.522
15775,1,0,191.066,233.837,144.555,4.831,14.393,84.660,7.102,93.072,0.230,9.933,89.282,8.842,0.770,21.795,25.886,0.710,0.940,24.116,43.890,22.436,7.042,92.522
